"kommunenr_2024","år","kommunenr_hist_kilder","Y_4_ialt","folk_0_66","folk_67_79","folk_80p","folk_ialt","Y_1_a_ialt","Y_1_a_0_66","Y_1_a_67_79","Y_1_a_80p","Y_2_ialt","Y_3_a_ialt","Y_3_a_0_66","Y_3_a_67_79","Y_3_a_80p","Y_5_ialt"
"3448",2016,"0538",2.215,5482,892,377,6751,503,286,93,124,18,73,,14,53,55.12
"3448",2017,"0538",2.9,5465,931,377,6773,532,302,,124,18,85,,20,58,56.105
"3448",2018,"0538",3.1,5427,959,364,6750,552,297,,135,18,79,,25,49,58.015
"3448",2019,"0538",3.4,5331,969,371,6671,510,271,,129,18,78,7,20,51,63.195
"3448",2020,"3448",3.3,5267,995,371,6633,517,295,,118,17,77,5,17,55,65.865
"3448",2021,"3448",3,5201,994,386,6581,531,296,,117,17,67,,,51,66.06
"3448",2022,"3448",3.7,5172,1013,392,6577,494,271,,113,17,46,,,34,61.93
"3448",2023,"3448",4,5116,1010,401,6527,483,285,,101,24,51,,10,36,57.945
"3448",2024,"3448",4.4,5084,1037,389,6510,483,292,,106,25,61,,18,38,55
"3448",2025,"3448",4.3,5067,1072,405,6544,507,304,,118,28,52,,16,21,57
"3449",2007,"0540",,2613,338,243,3194,218,81,45,92,,,,,,
"3449",2008,"0540",3.1,2584,350,242,3176,233,93,47,93,16,,,,,
"3449",2009,"0540",2.6,2603,357,244,3204,244,96,54,94,16,37,0,5,32,
"3449",2010,"0540",3.8,2596,364,226,3186,236,94,47,95,16,35,0,6,29,
"3449",2011,"0540",2.6,2563,376,225,3164,228,103,38,87,16,33,0,,26,
"3449",2012,"0540",3,2553,384,217,3154,252,123,37,92,18,34,0,,28,
"3449",2013,"0540",3,2536,394,217,3147,250,124,35,91,14,36,0,,32,
"3449",2014,"0540",2.6,2507,410,216,3133,254,129,31,94,14,33,0,,29,
"3449",2015,"0540",2.81,2461,427,206,3094,245,126,37,82,11,26,0,,14,30.88
"3449",2016,"0540",2.305,2420,432,206,3058,229,110,38,81,14,32,0,,26,31.115
"3449",2017,"0540",3,2366,458,202,3026,234,104,,80,14,30,,,23,28.825
"3449",2018,"0540",3.2,2348,466,200,3014,254,106,,80,14,29,,,23,29.885
"3449",2019,"0540",3.4,2283,489,209,2981,238,98,,77,16,29,,,22,25.885
"3449",2020,"3449",4.2,2266,479,209,2954,230,104,,66,18,29,,,23,29.895
"3449",2021,"3449",3.6,2227,466,211,2904,238,108,,75,18,25,,,22,30.11
"3449",2022,"3449",3.5,2204,476,209,2889,248,120,,71,21,25,,,12,30.845
"3449",2023,"3449",3,2168,492,206,2866,245,124,,70,20,25,,6,19,31.995
"3449",2024,"3449",3,2133,487,216,2836,249,129,,70,20,26,,,14,33
"3449",2025,"3449",3.4,2116,479,227,2822,221,111,,68,23,20,,5,15,30
"3450",2007,"0541",,1081,210,103,1394,97,36,22,39,,,,,,
"3450",2008,"0541",2.2,1082,203,103,1388,96,40,20,36,,,,,,
"3450",2009,"0541",5.7,1082,195,103,1380,103,45,17,41,,20,0,6,10,
"3450",2010,"0541",6.8,1088,192,109,1389,103,45,23,35,6,17,0,,8,
"3450",2011,"0541",9,1089,195,104,1388,97,44,17,36,6,19,0,,13,
"3450",2012,"0541",7.5,1116,190,102,1408,111,52,26,33,6,16,0,,10,
"3450",2013,"0541",7.4,1108,191,100,1399,115,55,31,29,6,17,0,,12,
"3450",2014,"0541",8.9,1117,189,102,1408,106,47,27,32,23,17,0,,12,
"3450",2015,"0541",8.915,1101,196,105,1402,98,45,27,26,23,22,0,,16,18.805
"3450",2016,"0541",8.49,1031,192,98,1321,99,42,24,33,6,20,0,,15,21.16
"3450",2017,"0541",6.2,1057,194,100,1351,93,39,,32,5,20,,,14,19.205
"3450",2018,"0541",3.5,1051,200,101,1352,79,33,,30,,13,,,5,21.975
"3450",2019,"0541",5,998,205,102,1305,68,21,,34,7,12,,,5,20.23
"3450",2020,"3450",5,977,199,103,1279,76,24,,44,6,16,,7,,20.765
"3450",2021,"3450",4.9,943,205,109,1257,79,24,,46,,15,,,10,18.78
"3450",2022,"3450",5,941,207,108,1256,67,24,,31,6,14,,,6,19.225
"3450",2023,"3450",3.5,929,205,105,1239,72,27,,29,6,18,,5,13,19.865
"3450",2024,"3450",2.9,1045,210,111,1366,79,28,,28,5,18,,,9,21
"3450",2025,"3450",2.9,925,214,115,1254,94,41,,34,7,19,,,8,19
"3451",2007,"0542",,5398,647,343,6388,361,167,70,124,,,,,,
"3451",2008,"0542",5.7,5446,643,347,6436,351,144,64,143,57,,,,,
"3451",2009,"0542",5,5460,629,362,6451,275,103,52,120,37,43,0,7,36,
"3451",2010,"0542",4.5,5428,631,356,6415,250,98,51,101,39,38,0,10,28,
"3451",2011,"0542",6.1,5392,651,359,6402,259,97,51,111,58,39,0,8,31,
"3451",2012,"0542",6.8,5408,660,360,6428,233,86,50,97,67,34,0,8,26,
"3451",2013,"0542",4.8,5362,680,354,6396,253,100,60,93,70,37,0,6,31,
"3451",2014,"0542",4.7,5341,740,336,6417,275,98,67,110,58,35,0,7,28,
"3451",2015,"0542",5.225,5343,773,350,6466,306,130,66,110,48,26,0,8,10,42.95
"3451",2016,"0542",5.01,5287,827,344,6458,325,161,58,106,68,29,0,9,20,61.185
"3451",2017,"0542",5.9,5246,896,348,6490,267,133,,93,65,30,,,21,63.95
"3451",2018,"0542",6.8,5162,940,341,6443,236,89,,94,66,32,,8,20,64.17
"3451",2019,"0542",5.9,5105,952,361,6418,250,90,,106,58,30,,6,20,68.83
"3451",2020,"3451",5.9,5064,973,376,6413,266,96,,110,58,29,,8,18,69.935
"3451",2021,"3451",5.6,4984,1008,368,6360,286,105,,117,61,31,5,9,12,81.895
"3451",2022,"3451",5.9,4953,1036,365,6354,298,108,,111,61,39,,10,24,80.885
"3451",2023,"3451",5.8,4955,1070,376,6401,312,121,,116,58,32,,11,14,87.86
"3451",2024,"3451",5,5089,1074,399,6562,314,123,,115,56,32,,10,18,81
"3451",2025,"3451",6.1,4954,1085,416,6455,301,107,,115,63,26,,7,17,85
"3452",2007,"0543",,1838,244,130,2212,84,17,24,43,,,,,,
"3452",2008,"0543",1.6,1838,243,136,2217,81,22,19,40,,,,,,
"3452",2009,"0543",2.2,1816,248,130,2194,87,18,28,41,,28,0,5,23,
"3452",2010,"0543",2.5,1844,245,136,2225,93,17,28,48,,31,0,,18,
"3452",2011,"0543",2.1,1836,244,137,2217,96,21,26,49,,25,0,,13,
"3452",2012,"0543",1.6,1847,250,135,2232,83,22,19,42,,25,0,,15,
"3452",2013,"0543",1.9,1840,248,131,2219,96,22,25,49,,21,0,,14,
"3452",2014,"0543",2.9,1811,244,132,2187,103,22,28,53,8,20,0,,10,
"3452",2015,"0543",3.095,1787,268,125,2180,103,24,32,47,8,14,0,,7,17.125
"3452",2016,"0543",2.29,1761,290,117,2168,92,21,31,40,7,13,0,,11,15.19
"3452",2017,"0543",2.3,1692,313,109,2114,89,20,,41,8,14,,,6,14.895
"3452",2018,"0543",2.3,1707,311,121,2139,108,28,,46,7,14,,,7,15.215
"3452",2019,"0543",2.7,1706,306,123,2135,91,20,,42,9,14,,,7,16.115
"3452",2020,"3452",2.3,1702,299,124,2125,116,31,,51,8,16,,,14,15.065
"3452",2021,"3452",2.4,1693,297,130,2120,153,70,,48,6,15,,,13,16.765
"3452",2022,"3452",1.7,1679,305,127,2111,133,53,,47,11,18,,,11,15.095
"3452",2023,"3452",2,1663,307,121,2091,128,45,,46,12,15,,,7,12.82
"3452",2024,"3452",2,1680,309,123,2112,114,30,,48,14,10,,,5,14
"3452",2025,"3452",2.1,1702,314,126,2142,122,32,,55,14,8,,,,12
"3453",2007,"0544",,2704,293,169,3166,150,58,29,63,,,,,,
"3453",2008,"0544",2.4,2713,292,171,3176,160,60,31,69,,,,,,
"3453",2009,"0544",3.5,2715,286,180,3181,161,58,27,76,,42,0,,34,
"3453",2010,"0544",3.8,2734,298,184,3216,168,70,28,70,,35,0,,30,
"3453",2011,"0544",3.9,2678,316,177,3171,165,68,35,62,,36,0,,31,
"3453",2012,"0544",4,2667,341,166,3174,173,62,44,67,,35,0,,30,
"3453",2013,"0544",4.5,2658,376,163,3197,175,65,54,56,,37,0,,30,
"3453",2014,"0544",3.7,2648,403,155,3206,174,75,47,52,,40,0,,31,
"3453",2015,"0544",8.225,2623,423,153,3199,164,66,41,57,0,33,0,,30,16.77
"3453",2016,"0544",7.62,2639,432,149,3220,163,68,40,55,0,36,0,,32,17.385
"3453",2017,"0544",4.2,2658,439,151,3248,117,28,,52,0,32,,,22,15.58
"3453",2018,"0544",3.6,2609,464,148,3221,118,32,,47,0,32,,,21,16.99
"3453",2019,"0544",4.8,2575,486,147,3208,117,32,,49,0,30,,10,20,17.125
"3453",2020,"3453",3.5,2589,486,154,3229,109,29,,46,0,24,,,15,17.91
"3453",2021,"3453",3,2571,505,160,3236,110,26,,50,17,23,,10,7,26.835
"3453",2022,"3453",3.1,2584,502,166,3252,97,31,,38,15,23,,8,15,21.765
"3453",2023,"3453",3.4,2609,505,177,3291,105,41,,40,13,20,,,11,19.785
"3453",2024,"3453",3.4,2605,511,182,3298,114,46,,43,14,20,,7,13,17
"3453",2025,"3453",3.9,2594,517,200,3311,133,51,,46,14,16,,,8,21
"3454",2007,"0545",,1319,153,119,1591,101,31,30,40,,,,,,
"3454",2008,"0545",3.9,1321,155,106,1582,97,31,27,39,6,,,,,
"3454",2009,"0545",2.5,1321,157,105,1583,100,32,32,36,,27,0,,15,
"3454",2010,"0545",2.1,1318,165,107,1590,108,36,31,41,,28,0,,24,
"3454",2011,"0545",2,1315,168,108,1591,104,32,31,41,,26,0,,15,
"3454",2012,"0545",1.6,1339,170,108,1617,95,32,26,37,,24,0,,15,
"3454",2013,"0545",1.9,1321,175,101,1597,112,41,30,41,,21,0,,15,
"3454",2014,"0545",2.2,1309,187,106,1602,108,39,31,38,,17,0,0,11,
"3454",2015,"0545",10.28,1317,204,98,1619,114,41,36,37,0,11,0,,7,13.085
"3454",2016,"0545",6.1,1281,218,91,1590,107,39,38,30,0,14,0,0,,11.84
"3454",2017,"0545",5.2,1289,225,82,1596,99,38,,29,0,13,,,13,10.75
"3454",2018,"0545",3.7,1285,234,82,1601,101,41,,32,0,16,,,7,12.165
"3454",2019,"0545",3.7,1285,237,88,1610,101,41,,32,0,15,,,8,13.05
"3454",2020,"3454",3.5,1253,238,87,1578,105,39,,38,0,18,,6,7,13.79
"3454",2021,"3454",3.8,1241,242,90,1573,100,39,,40,0,10,,,5,13.865
"3454",2022,"3454",4.3,1254,243,90,1587,80,37,,28,0,15,,,7,14.95
"3454",2023,"3454",4,1298,246,92,1636,86,37,,28,0,17,,,8,18.87
"3454",2024,"3454",7.5,1296,251,98,1645,80,26,,35,0,15,,,7,19
"3454",2025,"3454",8.1,1276,265,107,1648,88,30,,37,0,14,,,8,16
"3901",2007,"0701",,21559,2281,1171,25011,926,368,153,405,,,,,,
"3901",2008,"0701",5.5,21603,2330,1165,25098,925,379,152,394,139,,,,,
"3901",2009,"0701",5.2,21932,2367,1172,25471,961,392,155,414,142,103,0,,74,
"3901",2010,"0701",4.2,22103,2398,1177,25678,862,368,145,349,84,168,0,,131,
"3901",2011,"0701",4.1,22351,2490,1195,26036,881,384,171,326,62,171,6,31,134,
"3901",2012,"0701",4,22485,2626,1196,26307,909,400,175,334,64,164,5,34,125,
"3901",2013,"0701",4.1,22644,2735,1216,26595,948,448,172,328,57,171,0,,136,
"3901",2014,"0701",4.2,22591,2916,1244,26751,1003,492,176,335,59,172,0,34,138,
"3901",2015,"0701",4.1,22592,3031,1280,26903,955,430,193,332,82,172,0,,131,162.985
"3901",2016,"0701",3.82,22742,3139,1297,27178,1010,462,183,365,94,161,5,33,123,169.39
"3901",2017,"0701",3.7,22641,3255,1306,27202,1022,503,,358,83,155,,,123,180.28
"3901",2018,"0701",3.6,22640,3357,1320,27317,1046,542,,345,95,151,,,118,174.87
"3901",2019,"0701",3.2,22545,3451,1338,27334,1028,555,,325,87,150,,,114,174.23
"3901",2020,"3801",3.2,22439,3554,1358,27351,1002,512,,311,88,161,5,40,116,190.305
"3901",2021,"3801",3.5,22430,3669,1411,27510,997,518,,316,81,153,6,36,111,192.89
"3901",2022,"3801",3.6,22321,3758,1423,27502,982,502,,307,82,136,,,100,183.83
"3901",2023,"3801",4.1,22415,3824,1443,27682,925,435,,311,86,124,,,98,181.91
"3901",2024,"3901",4.1,22501,3906,1532,27939,891,386,,337,86,109,,,86,184
"3901",2025,"3901",4.2,22477,3919,1643,28039,865,360,,318,133,104,5,16,83,167
"3903",2007,"0702+0713+0714",,17909,1765,978,20652,850,369,137,344,,,,,,
"3903",2008,"0702+0713+0714",4.62064965197216,18128,1802,995,20925,862,379,139,344,124,,,,,
"3903",2009,"0702+0713+0714",4.93360091743119,18422,1831,983,21236,872,392,133,347,134,111,0,11,75,
"3903",2010,"0702+0713+0714",5.13478747203579,18550,1908,974,21432,894,396,140,358,128,113,0,,87,
"3903",2011,"0702+0713+0714",4.39065315315315,18792,1984,978,21754,888,411,129,348,127,112,0,6,88,
"3903",2012,"0702+0713+0714",4.74310747663551,18908,2111,960,21979,856,368,141,347,131,104,0,7,78,
"3903",2013,"0702+0713+0714",4.77205040091638,19078,2205,962,22245,873,376,159,338,97,110,0,5,88,
"3903",2014,"0702+0713+0714",5.07819209039548,19276,2354,953,22583,885,397,164,324,111,120,5,17,91,
"3903",2015,"0702+0713+0714",5.20031395348837,19474,2481,969,22924,860,390,169,301,103,110,0,11,78,115.875
"3903",2016,"0702+0713+0714",4.80788562434418,19585,2650,966,23201,953,470,185,298,115,121,0,16,85,116.175
"3903",2017,"0702+0713+0714",4.23763874873865,19763,2801,969,23533,991,508,,307,122,117,,27,60,130.98
"3903",2018,"0713+0715",5.90824949698189,20025,2931,982,23938,994,498,,301,148,103,,26,50,132.77
"3903",2019,"0713+0715",6.45911823647295,20240,3019,1016,24275,998,507,,290,150,106,,32,52,134.855
"3903",2020,"3802",12.3,20473,3176,1050,24699,843,366,,284,140,105,5,29,71,131.025
"3903",2021,"3802",10.6,20634,3282,1095,25011,903,404,,288,144,111,,32,73,131.22
"3903",2022,"3802",8.1,21132,3428,1121,25681,1067,567,,293,129,99,,33,60,136.775
"3903",2023,"3802",7.9,21492,3537,1177,26206,1133,579,,312,135,95,,32,57,151.115
"3903",2024,"3903",7.9,21987,3659,1226,26872,1134,560,,346,133,97,,35,55,166
"3903",2025,"3903",9.1,21965,3712,1328,27005,974,422,,364,142,92,,27,58,168
"3905",2007,"0704+0716",,39400,4115,2299,45814,2187,742,446,999,,,,,,
"3905",2008,"0704+0716",4.21745602165088,40342,4184,2310,46836,2217,819,411,987,262,,,,,
"3905",2009,"0704+0716",3.98709390298175,40947,4162,2332,47441,2247,870,389,988,261,256,12,43,201,
"3905",2010,"0704+0716",4.17466547725245,41558,4178,2341,48077,2242,880,397,965,268,256,9,50,197,
"3905",2011,"0704+0716",4.04766313932981,41926,4308,2345,48579,2268,927,378,963,259,254,0,47,198,
"3905",2012,"0704+0716",3.77221727515583,42753,4486,2374,49613,2246,895,384,967,380,269,,41,217,
"3905",2013,"0704+0716",3.82444046553268,43198,4584,2451,50233,2234,894,404,936,296,273,0,,216,
"3905",2014,"0704+0716",3.65488867376573,43398,4864,2432,50694,2066,849,394,823,268,291,7,35,240,
"3905",2015,"0704+0716",3.9893952734013,43662,5132,2379,51173,2158,909,388,861,282,318,22,41,252,279.35
"3905",2016,"0704+0716",4.29381078691424,43863,5369,2405,51637,2262,970,401,891,249,323,23,46,252,294.51
"3905",2017,"0704+0716",4.01975149957155,46222,5718,2468,54408,2334,1015,,909,275,340,17,55,263,306.53
"3905",2018,"0704+0716",4.31749571183533,46495,5959,2527,54981,2332,1057,,862,300,353,,54,280,299.585
"3905",2019,"0704+0716",4.21609987085665,47013,6134,2559,55706,2323,1051,,849,297,327,17,58,250,349.36
"3905",2020,"3803",5.2,47337,6372,2584,56293,2273,1173,,710,303,332,18,62,252,369.01
"3905",2021,"3803",5.6,47780,6564,2682,57026,2290,1190,,690,358,333,24,69,240,382.21
"3905",2022,"3803",6.2,48232,6846,2716,57794,2284,1171,,707,322,343,31,78,234,393.125
"3905",2023,"3803",5.9,48692,7106,2763,58561,2291,1158,,710,310,351,36,78,237,431.96
"3905",2024,"3905",7.7,49034,7279,2861,59174,1817,764,,677,361,326,31,69,226,428
"3905",2025,"3905",7.9,49365,7488,2977,59830,1788,719,,669,400,321,34,72,215,402
"3907",2007,"0706+0719+0720",,49564,5135,2580,57279,2377,1032,442,903,,,,,,
"3907",2008,"0706+0719+0720",3.94291982449142,50195,5223,2632,58050,2507,1142,442,923,247,,,,,
"3907",2009,"0706+0719+0720",4.56650062266501,50896,5223,2642,58761,2409,1085,415,909,236,275,0,47,214,
"3907",2010,"0706+0719+0720",4.26228571428571,51505,5274,2635,59414,2450,1075,445,930,255,270,0,41,207,
"3907",2011,"0706+0719+0720",4.14709527498063,52045,5470,2634,60149,2582,1190,471,921,262,284,9,51,207,
"3907",2012,"0706+0719+0720",4.37350230414746,52412,5718,2646,60776,2604,1234,457,913,250,327,0,55,254,
"3907",2013,"0706+0719+0720",4.48477611940299,52912,5904,2757,61573,2680,1308,435,937,267,321,17,44,246,
"3907",2014,"0706+0719+0720",4.75324294613412,53168,6284,2752,62204,2729,1359,458,912,250,308,19,44,229,
"3907",2015,"0706+0719+0720",4.00186100248845,53246,6677,2724,62647,2813,1410,471,932,272,306,16,66,217,323.725
"3907",2016,"0706+0719+0720",3.84374572210815,53696,6960,2758,63414,2922,1507,482,933,280,317,16,66,226,332.965
"3907",2017,"0710",4,52211,6994,2814,62019,2939,1573,,896,285,321,25,68,228,359.14
"3907",2018,"0710",3.8,52527,7227,2861,62615,2966,1595,,879,295,314,28,67,219,387.995
"3907",2019,"0710",3.7,52907,7454,2910,63271,3035,1637,,897,300,303,30,57,216,403.63
"3907",2020,"3804",3.9,53086,7685,2993,63764,3066,1702,,881,281,309,29,58,222,398.155
"3907",2021,"3804",3.8,53291,7950,3104,64345,3066,1668,,870,277,326,32,62,232,388.09
"3907",2022,"3804",3.9,53570,8236,3137,64943,3190,1643,,983,266,314,25,85,204,409.195
"3907",2023,"3804",3.6,53885,8475,3214,65574,3189,1603,,961,413,330,,85,214,419.025
"3907",2024,"3907",3.7,54233,8661,3337,66231,2943,1405,,946,412,337,29,88,220,428
"3907",2025,"3907",4.8,54449,8726,3583,66758,2492,975,,939,473,331,24,88,219,444
"3909",2007,"0709+0728",,37072,4256,2456,43784,1937,781,350,806,,,,,,
"3909",2008,"0709+0728",3.83829344432882,37382,4308,2416,44106,1922,795,340,787,126,,,,,
"3909",2009,"0709+0728",4.34339720352149,37805,4272,2426,44503,1931,863,305,763,136,278,11,48,212,
"3909",2010,"0709+0728",3.88100616016427,38081,4314,2426,44821,1948,860,307,781,152,270,10,41,213,
"3909",2011,"0709+0728",3.51592391304348,38329,4308,2421,45058,1840,852,280,708,266,254,9,42,200,
"3909",2012,"0709+0728",3.85205784204672,38456,4528,2376,45360,1798,864,277,657,278,229,13,33,180,
"3909",2013,"0709+0728",3.9507876154264,38500,4658,2409,45567,1841,840,297,704,291,234,14,39,177,
"3909",2014,"0709+0728",3.24769874476987,38404,4946,2368,45718,1912,865,318,729,292,265,,44,198,
"3909",2015,"0709+0728",3.50174394099052,38396,5207,2366,45969,1898,885,289,724,315,310,0,52,239,279.71
"3909",2016,"0709+0728",3.90384818133896,38516,5427,2398,46341,1897,863,323,711,233,309,,54,229,300.79
"3909",2017,"0709+0728",3.72573529411765,38524,5652,2381,46557,1904,888,,682,233,320,,46,251,312.395
"3909",2018,"0712",3.7,38580,5818,2403,46801,1923,921,,687,273,322,23,54,245,322.96
"3909",2019,"0712",3.5,38592,6061,2454,47107,1939,916,,702,268,316,25,57,234,319.73
"3909",2020,"3805",3.8,38389,6282,2533,47204,1934,933,,658,270,337,,71,245,310.885
"3909",2021,"3805",3.6,38298,6604,2597,47499,1965,939,,673,270,329,21,66,242,323.7
"3909",2022,"3805",3.8,38300,6856,2621,47777,2057,1023,,658,270,305,21,63,221,328.245
"3909",2023,"3805",3.4,38522,7108,2616,48246,2105,1039,,658,282,322,,75,227,324.075
"3909",2024,"3909",3.7,38736,7304,2675,48715,1945,905,,674,279,297,15,68,214,313
"3909",2025,"3909",4.1,38672,7344,2854,48870,1748,673,,695,282,303,18,73,212,310
"3911",2007,"0722+0723",,21167,2423,1208,24798,911,288,173,450,,,,,,
"3911",2008,"0722+0723",4.55860215053763,21262,2448,1245,24955,930,316,168,446,70,,,,,
"3911",2009,"0722+0723",4.09119683481701,21549,2443,1271,25263,1011,382,187,442,76,151,0,20,118,
"3911",2010,"0722+0723",3.51631205673759,21673,2478,1247,25398,987,370,187,430,84,148,0,17,108,
"3911",2011,"0722+0723",3.78897715988083,21822,2548,1265,25635,1007,390,193,424,69,152,0,17,116,
"3911",2012,"0722+0723",3.26625239005736,21910,2617,1281,25808,1046,456,162,428,70,146,0,19,112,
"3911",2013,"0722+0723",2.9153987167736,21919,2734,1312,25965,1091,498,166,427,68,135,0,24,99,
"3911",2014,"0722+0723",2.95647263249348,22094,2922,1314,26330,1151,511,204,436,74,144,0,26,103,
"3911",2015,"0722+0723",3.16258682101514,22075,3048,1322,26445,1123,479,201,443,77,150,0,22,110,173.97
"3911",2016,"0722+0723",3.42583120204604,22084,3176,1332,26592,1173,512,223,438,89,152,0,23,110,175.08
"3911",2017,"0722+0723",3.8447857720291,22019,3321,1336,26676,1237,549,,464,90,160,,26,108,186.165
"3911",2018,"0729",3.6,21962,3413,1359,26734,1260,598,,452,132,155,11,32,112,181.905
"3911",2019,"0729",3.5,21806,3502,1392,26700,1416,721,,449,143,151,,35,106,191.945
"3911",2020,"3811",3.4,21707,3616,1407,26730,1398,720,,461,130,151,12,36,103,196.86
"3911",2021,"3811",3.9,21755,3734,1468,26957,1469,757,,468,141,161,,43,107,197.845
"3911",2022,"3811",4.6,21718,3940,1507,27165,1543,805,,464,140,147,9,42,96,188.895
"3911",2023,"3811",3.6,21738,4029,1519,27286,1660,875,,473,153,167,10,49,108,188.055
"3911",2024,"3911",4.3,21781,4125,1595,27501,1651,870,,481,160,160,8,42,110,202
"3911",2025,"3911",3.9,21701,4184,1684,27569,1711,869,,512,156,157,,38,108,209
"4001",2007,"0805",,29015,3088,1874,33977,1245,513,206,526,,,,,,
"4001",2008,"0805",3.8,29215,3107,1864,34186,1287,576,178,533,102,,,,,
"4001",2009,"0805",3.6,29481,3065,1831,34377,1419,695,214,510,108,232,,42,178,
"4001",2010,"0805",3.5,29662,3142,1819,34623,1435,713,200,522,97,225,,38,174,
"4001",2011,"0805",3.3,29989,3252,1802,35043,1468,724,232,512,103,231,,38,180,
"4001",2012,"0805",3.4,30039,3394,1786,35219,1519,757,245,517,106,239,,37,187,
"4001",2013,"0805",3.5,30092,3541,1759,35392,1541,740,284,517,106,249,,34,196,
"4001",2014,"0805",3.4,30059,3735,1722,35516,1556,752,286,518,110,228,16,35,177,
"4001",2015,"0805",3.415,30139,3924,1692,35755,1526,735,278,513,123,229,,44,171,237.31
"4001",2016,"0805",3.525,30188,4074,1693,35955,1455,691,284,480,136,215,,43,157,238.08
"4001",2017,"0805",3.5,30320,4189,1689,36198,1500,709,,489,128,230,,41,178,246.045
"4001",2018,"0805",3.2,30058,4315,1718,36091,1437,707,,444,129,226,,42,175,260.165
"4001",2019,"0805",3.5,30051,4458,1715,36224,1409,686,,446,137,234,,48,177,268.035
"4001",2020,"3806",3.4,30051,4598,1748,36397,1412,668,,449,135,218,,47,163,284.185
"4001",2021,"3806",3.2,30036,4717,1773,36526,1447,648,,475,108,215,5,63,147,257.115
"4001",2022,"3806",3,29948,4868,1808,36624,1407,633,,443,109,225,5,73,147,262.23
"4001",2023,"3806",3.2,30265,4933,1858,37056,1436,651,,451,200,237,7,61,169,258.065
"4001",2024,"4001",3.1,30241,5009,1943,37193,1407,603,,470,209,210,,57,108,259
"4001",2025,"4001",3.1,30186,5030,2073,37289,1403,591,,485,207,231,8,56,167,268
"4003",2007,"0806",,43511,4520,2665,50696,1759,632,322,805,,,,,,
"4003",2008,"0806",5.8,43720,4514,2630,50864,1823,790,293,740,176,,,,,
"4003",2009,"0806",4.8,44255,4521,2583,51359,2029,914,353,762,233,337,40,49,248,
"4003",2010,"0806",4.6,44512,4594,2562,51668,2085,885,352,848,226,307,23,44,240,
"4003",2011,"0806",8,44814,4684,2579,52077,1972,827,342,803,229,311,16,42,253,
"4003",2012,"0806",8.3,45013,4919,2577,52509,2116,894,380,842,247,292,,44,236,
"4003",2013,"0806",4.6,45330,5134,2551,53015,2017,932,333,752,255,292,5,49,238,
"4003",2014,"0806",4.3,45413,5511,2515,53439,2023,927,335,761,252,301,0,,243,
"4003",2015,"0806",3.895,45417,5829,2499,53745,2010,945,363,702,263,299,0,,244,255.855
"4003",2016,"0806",3.775,45426,6081,2445,53952,2003,931,386,686,263,307,8,57,242,269.945
"4003",2017,"0806",3.7,45509,6368,2439,54316,1983,905,,689,243,303,9,54,240,320.95
"4003",2018,"0806",4,45444,6577,2489,54510,1923,851,,705,247,317,9,65,243,326.85
"4003",2019,"0806",4,45345,6727,2573,54645,1915,834,,691,260,329,9,79,241,349.065
"4003",2020,"3807",4.3,45412,6924,2606,54942,1851,822,,653,261,301,8,67,226,363.2
"4003",2021,"3807",4.1,45393,7104,2647,55144,1909,863,,651,263,308,12,75,221,366.015
"4003",2022,"3807",13,45551,7318,2644,55513,1971,878,,668,267,298,13,83,202,368.235
"4003",2023,"3807",12.4,45700,7510,2714,55924,2038,927,,657,248,344,,73,260,354.24
"4003",2024,"4003",12.3,46122,7650,2847,56619,2103,918,,672,253,356,,70,272,380
"4003",2025,"4003",9.7,46121,7714,3031,56866,2495,927,,976,245,356,,78,267,364
"4005",2007,"0807",,10043,1295,883,12221,635,238,123,274,,,,,,
"4005",2008,"0807",2.5,10080,1283,869,12232,720,294,134,292,106,,,,,
"4005",2009,"0807",2.5,10155,1285,873,12313,751,322,129,300,104,135,,16,113,
"4005",2010,"0807",2.4,10241,1280,869,12390,771,337,120,314,124,113,,13,94,
"4005",2011,"0807",2.4,10246,1271,879,12396,829,357,111,361,137,94,,9,79,
"4005",2012,"0807",2.3,10288,1282,899,12469,832,355,128,349,152,74,,7,62,
"4005",2013,"0807",2.5,10299,1358,840,12497,848,350,143,355,157,63,,14,43,
"4005",2014,"0807",2.6,10375,1405,829,12609,762,299,131,332,160,48,,10,32,
"4005",2015,"0807",2.88,10369,1442,788,12599,705,264,123,318,168,39,,11,23,66.38
"4005",2016,"0807",3.195,10460,1499,758,12717,698,274,136,288,169,43,,10,29,71.475
"4005",2017,"0807",3.4,10456,1563,738,12757,661,252,,276,156,45,7,14,24,74.575
"4005",2018,"0807",3.7,10351,1601,712,12664,688,267,,275,160,48,6,11,31,76.775
"4005",2019,"0807",3.7,10318,1635,729,12682,696,288,,261,157,46,5,10,31,73.89
"4005",2020,"3808",3.5,10576,1726,747,13049,709,310,,253,155,45,,,35,72.15
"4005",2021,"3808",3.8,10482,1767,745,12994,735,318,,262,158,43,,,34,75.075
"4005",2022,"3808",3.9,10457,1806,766,13029,692,292,,258,149,52,,,39,75.92
"4005",2023,"3808",4,10403,1843,779,13025,661,288,,230,131,68,7,16,45,69.155
"4005",2024,"4005",3.9,10544,1935,787,13266,671,269,,236,124,68,,16,47,62
"4005",2025,"4005",3.5,10549,1965,819,13333,728,318,,243,124,68,5,16,47,62
"4010",2007,"0811",,2074,191,97,2362,84,41,13,30,,,,,,
"4010",2008,"0811",1.9,2096,193,91,2380,99,57,13,29,,,,,,
