"år","kommunenr_2024","observert","predikert"
2024,"5503",1299,1384.72345684991
2024,"5510",245,242.879227983838
2024,"5512",305,315.108386726541
2024,"5514",128,120.889010532642
2024,"5516",80,76.7305993866286
2024,"5518",60,58.4551532760418
2024,"5520",195,174.049959166832
2024,"5522",104,118.292470741742
2024,"5524",334,378.347045593292
2024,"5526",129,126.830346378497
2024,"5528",68,72.3837178270752
2024,"5530",681,732.330714699668
2024,"5532",330,310.601808515421
2024,"5534",169,166.50712074638
2024,"5536",190,185.107746430172
2024,"5538",124,146.717224035833
2024,"5540",182,195.341266630737
2024,"5542",210,206.491090467795
2024,"5544",274,247.766178270852
2024,"5546",88,102.493816719114
2024,"5601",979,1037.98465382801
2024,"5603",506,564.056215674475
2024,"5605",431,511.326245180377
2024,"5607",353,481.197041391868
2024,"5610",142,165.087127483084
2024,"5612",200,195.672941206748
2024,"5614",49,47.3101082149176
2024,"5616",35,39.0652167522254
2024,"5618",98,111.43934384047
2024,"5620",109,115.477329702793
2024,"5622",299,265.15424171866
2024,"5624",133,120.81521472245
2024,"5626",52,56.8646924395256
2024,"5628",158,160.820091851074
2024,"5630",42,50.4448386146091
2024,"5632",103,125.685852262882
2024,"5634",89,95.7077938480963
2024,"5636",52,52.3632489721796
2012,"0301",17127,16444.3510594271
2012,"1101",673,691.27769629223
2012,"1103",3949,3916.51776562716
2012,"1106",1081,1037.60901348726
2012,"1108",2095,1957.80620518283
2012,"1111",171,167.489322971199
2012,"1112",107,136.533771509253
2012,"1114",113,117.016446443985
2012,"1119",500,541.316714464156
2012,"1120",499,492.299448296174
2012,"1121",454,471.803582777935
2012,"1122",261,289.558230392981
2012,"1124",526,495.314343093328
2012,"1127",299,288.903750746831
2012,"1130",420,435.751586869658
2012,"1133",71,111.309630270923
2012,"1134",227,209.656087169454
2012,"1135",311,281.931129312991
2012,"1145",39,37.0344423713839
2012,"1146",282,337.008352266361
2012,"1149",1323,1305.34508714416
2012,"1160",373,318.838771919318
2012,"1505",966,956.551138552201
2012,"1506",1096,1099.68983253221
2012,"1508",1991,1946.6875824386
2012,"1511",186,177.49580545995
2012,"1514",146,116.870593464731
2012,"1515",360,336.114793264734
2012,"1516",326,298.787173873433
2012,"1517",214,241.484697903805
2012,"1520",451,451.847038565522
2012,"1525",206,206.267842704712
2012,"1528",294,329.873792618204
2012,"1531",376,387.930477873084
2012,"1532",272,243.442021535192
2012,"1535",304,316.933145462248
2012,"1539",511,383.813363088997
2012,"1547",131,148.471774150034
2012,"1554",281,291.299571080413
2012,"1557",128,121.027417587882
2012,"1560",211,204.775329745398
2012,"1563",373,376.58247694726
2012,"1566",246,246.884001367513
2012,"1573",152,144.196708733641
2012,"1576",233,237.016001333169
2012,"1577",466,463.676901770008
2012,"1578",136,138.430754505853
2012,"1579",568,546.104845954234
2012,"1580",428,412.624735047265
2012,"1804",1931,1686.14857949219
2012,"1811",87,95.8782072164343
2012,"1812",169,116.119756568465
2012,"1813",430,433.606928671019
2012,"1815",66,54.8423686798113
2012,"1816",21,24.7489230164665
2012,"1818",83,100.258546821582
2012,"1820",313,296.600624546326
2012,"1822",144,117.956162608138
2012,"1824",621,618.899061177308
2012,"1825",85,93.3404091183593
2012,"1826",74,76.6454985967536
2012,"1827",66,85.9702446536999
2012,"1828",101,89.3514450301773
2012,"1832",256,253.507756990828
2012,"1833",1091,1048.48820555477
2012,"1834",94,98.6068838862062
2012,"1835",22,22.7045804219579
2012,"1836",63,72.272310515108
2012,"1837",537,410.886229449697
2012,"1838",152,156.687614789739
2012,"1839",67,79.0453219344698
2012,"1840",264,277.386229625341
2012,"1841",437,431.768765922283
2012,"1845",96,88.370599519644
2012,"1848",188,170.517036507393
2012,"1851",119,108.28988563796
2012,"1853",90,91.8272995821219
2012,"1856",48,39.7595523930607
2012,"1857",24,27.496537846834
2012,"1859",68,63.8734851096553
2012,"1860",424,505.321525191518
2012,"1865",388,390.68522253083
2012,"1866",402,372.090080520285
2012,"1867",192,189.103415269977
2012,"1868",256,256.992984507657
2012,"1870",813,806.343404218317
2012,"1871",255,283.28843575459
2012,"1874",60,58.8920242333457
2012,"3101",1353,1255.72968253015
2012,"3103",2036,2014.65992802157
2012,"3105",2220,2178.3131100568
2012,"3107",2953,2978.74571210801
2012,"3110",202,200.394158032282
2012,"3112",246,258.179143167003
2012,"3114",216,212.474133651458
2012,"3116",110,158.877125764311
2012,"3118",1656,1811.60634970224
2012,"3120",486,465.416276184504
2012,"3122",168,170.816868110679
2012,"3124",61,67.1234106172253
2012,"3201",3652,3719.29524030977
2012,"3203",2476,2470.82603464465
2012,"3205",2321,2317.01788115009
2012,"3207",1536,1544.76698290284
2012,"3209",643,708.536286022832
2012,"3212",475,438.509164355617
2012,"3214",511,508.37386655994
2012,"3216",471,450.176321677944
2012,"3218",538,489.357189588008
2012,"3220",306,301.266646698771
2012,"3222",960,902.388862331239
2012,"3224",413,447.378154420157
2012,"3226",601,600.567334132815
2012,"3228",815,766.337524948498
2012,"3230",142,201.262545935341
2012,"3232",554,579.582051327098
2012,"3234",251,295.070189042806
2012,"3236",266,269.172769296752
2012,"3238",516,435.572285712546
2012,"3240",779,764.777794308342
2012,"3242",131,119.07857572867
2012,"3301",3918,3877.21511076227
2012,"3303",1065,1035.72096265195
2012,"3305",1313,1290.77047265459
2012,"3310",299,274.558614270751
2012,"3312",848,811.596331227246
2012,"3314",710,648.25531928795
2012,"3316",581,567.213254007685
2012,"3318",113,120.154128147076
2012,"3320",44,68.0257738748849
2012,"3322",198,210.802921624034
2012,"3324",379,195.536502408075
2012,"3326",52,76.4349919748504
2012,"3328",188,217.718279226468
2012,"3330",232,230.82989131759
