"år","kommunenr_2024","observert","predikert"
2024,"4625",2.5,5.82421759210456
2024,"4626",6.4,6.49294358371466
2024,"4627",11.5,10.6403885152812
2024,"4628",5.8,5.28717959086919
2024,"4629",2.2,3.28639663817477
2024,"4630",13.8,10.0046634327624
2024,"4631",13.9,11.6561652150918
2024,"4632",11.8,6.9350613483039
2024,"4633",0.9,2.38843355451399
2024,"4634",10.8,4.58166702639265
2024,"4635",2.3,4.31116002368097
2024,"4636",3.4,4.0683906271322
2024,"4637",5.3,3.77898994844167
2024,"4638",3.7,3.25417235768719
2024,"4639",5.1,5.95598848672756
2024,"4640",9.4,7.04476084833247
2024,"4641",4.3,9.83572135735774
2024,"4642",3.3,5.12392386731469
2024,"4643",2.2,3.19960209699643
2024,"4644",4,3.48834308305641
2024,"4645",5.4,6.04241724853969
2024,"4646",3.8,3.68562543369395
2024,"4647",3,4.79625903072205
2024,"4648",6,5.20999827617003
2024,"4649",8,4.40903029739888
2024,"4650",6.8,8.51319456877749
2024,"4651",8.1,4.15437024643392
2024,"5001",2,2.07381283824706
2024,"5006",7.4,7.18645796323582
2024,"5007",9.9,6.74186871933017
2024,"5014",3.4,3.30057353780943
2024,"5020",4.3,4.13981673537441
2024,"5021",5.4,8.18032780830476
2024,"5022",2.5,2.58740529229987
2024,"5025",3.2,3.69820598450807
2024,"5026",1.6,3.88070389511513
2024,"5027",4.2,3.20875356115119
2024,"5028",4.6,6.89171375624425
2024,"5029",7.7,5.36168390458667
2024,"5031",6.2,4.73517112711318
2024,"5032",6.2,8.85898936118735
2024,"5033",1.6,2.65094456048764
2024,"5034",3.6,3.07606384147501
2024,"5035",7.3,7.2861025069246
2024,"5036",5.4,6.6688348353388
2024,"5037",2.5,2.87526232894552
2024,"5038",5.1,3.66695055296097
2024,"5041",2.8,3.64892008457544
2024,"5042",2.1,2.59890631226686
2024,"5043",3.7,4.66845208281677
2024,"5044",3.3,2.32049835785806
2024,"5045",1.6,2.05063713015788
2024,"5046",3.3,2.55166494975353
2024,"5047",10.6,5.8862732193018
2024,"5049",6,9.26860153107404
2024,"5052",6.2,5.04202465487619
2024,"5053",7,3.74721255536027
2024,"5054",5.8,4.37044178383495
2024,"5055",4.3,5.85394913283946
2024,"5056",5,4.56703955570441
2024,"5057",4,3.82783422995373
2024,"5058",6.4,8.70910236277148
2024,"5059",6.9,5.84012447332729
2024,"5060",17.5,6.75204847291854
2024,"5061",5.3,3.5388869005475
2024,"5501",5.6,6.63760333605308
2024,"5503",4.6,5.98536842528326
2024,"5510",4.3,7.0839042468763
2024,"5512",7.4,5.8907959104384
2024,"5514",4.2,3.31795368440564
2024,"5516",1.7,2.94474580270655
2024,"5518",8.8,8.62813132700146
2024,"5520",5.1,6.27109155610689
2024,"5522",5.7,6.57476353186417
2024,"5524",1.8,1.84542063798708
2024,"5526",2.9,4.05240504304608
2024,"5528",4.2,5.6146426207005
2024,"5530",3.6,5.61251667943595
2024,"5532",4.7,4.89763544613086
2024,"5534",3,3.95983385942133
2024,"5536",3.5,4.81554229061101
2024,"5538",8.9,5.75906225632218
2024,"5540",3.9,2.84805257512667
2024,"5542",7.9,10.3968057145645
2024,"5544",8.5,7.86407244612475
2024,"5546",7.7,6.56650993927226
2024,"5601",7,5.67659322959855
2024,"5603",4.5,3.8920839078118
2024,"5605",3.8,4.73809509791897
2024,"5607",14.4,7.12049032384937
2024,"5610",19.7,16.4648107207514
2024,"5612",2.8,3.73780030489125
2024,"5614",6.2,4.05466928601232
2024,"5616",2.2,2.87596564139471
2024,"5618",4.1,3.43646022792968
2024,"5620",2.6,3.63483624211718
2024,"5622",5.5,4.5031731872498
2024,"5624",5.2,4.35419130085413
2024,"5626",4,3.46075968290073
2024,"5628",6.6,6.08256472205818
2024,"5630",5.4,5.04889122541762
2024,"5632",10.2,4.8569084314423
2024,"5634",2.9,3.74291633972151
2024,"5636",3.7,5.42667153743779
2012,"0301",3,3.41886689785984
2012,"1101",6.5,8.82976605203231
2012,"1103",5.07731071157255,4.72745642575656
2012,"1106",9.7,8.63853708682231
