"kommunenr_2024","år","folk_ialt","demens_estimert","demensandel","y1_predikert","y1_predikert_modell"
"1816",2038,484,24.639512,0.0509080826446281,50.7867258656875,60.4304106648863
"1816",2039,485,24.983101,0.0515115484536083,52.2496314350358,61.5525641447417
"1816",2040,486,26.212636,0.0539354650205761,55.788831317044,65.8621301072703
"1816",2041,487,26.069361,0.0535305154004107,56.4092860728556,65.2781676571405
"1816",2042,487,26.924422,0.0552862874743326,59.6188636838928,68.4555195484184
"1816",2043,488,26.538876,0.0543829426229508,59.6050767137388,66.9390870694763
"1816",2044,489,26.595857,0.0543882556237219,60.7665761266919,67.0859046796024
"1816",2045,489,25.746474,0.0526512760736196,59.3162972180787,64.0046734991738
"1816",2046,490,26.155207,0.0533779734693878,61.4482019357613,65.4096493361897
"1816",2047,491,27.781252,0.0565809613034623,67.8254729890931,71.4794061848937
"1816",2048,491,25.830396,0.0526077311608961,62.3014388252457,64.1907446759412
"1816",2049,492,24.551759,0.0499019491869919,58.9996194294406,59.778825381237
"1816",2050,492,25.748518,0.0523343861788618,63.8473143639129,63.8473143639129
"1818",2026,1844,51.572501,0.0279677337310195,112.315475705734,115.154757057336
"1818",2027,1855,54.161008,0.0291973088948787,113.067293484533,119.762134432968
"1818",2028,1865,57.452564,0.0308056643431635,114.408984913426,125.765628076721
"1818",2029,1874,59.339756,0.03166475773746,115.685964670976,129.345716098712
"1818",2030,1882,62.18371,0.0330412911795962,117.707329823788,134.829319295153
"1818",2031,1890,64.245544,0.0339923513227513,119.743383899576,138.933509215918
"1818",2032,1896,68.361479,0.0360556323839662,123.498556633372,147.380174256528
"1818",2033,1902,70.9791,0.0373181388012618,126.857595590936,152.986470595686
"1818",2034,1908,73.364704,0.0384511027253669,130.499426973739,158.248567434347
"1818",2035,1913,75.413666,0.039421675901725,134.263034927153,162.886936976351
"1818",2036,1917,76.446166,0.0398780208659364,137.296756483768,165.256329439511
"1818",2037,1921,79.478242,0.0413733690786049,142.976387897963,172.441732483831
"1818",2038,1924,82.663961,0.0429646366943867,149.572075618426,180.312864760774
"1818",2039,1927,84.014534,0.0435986165023352,154.135466970754,183.719943780007
"1818",2040,1930,85.699757,0.0444040191709845,159.538480749171,188.061569198674
"1818",2041,1932,85.379315,0.0441921920289855,161.806814804081,187.18009781748
"1818",2042,1934,89.651407,0.0463554327817994,172.671358104207,198.673368720295
"1818",2043,1935,91.261933,0.0471637896640827,179.240449283018,203.173490553245
"1818",2044,1937,93.189187,0.0481100604026846,186.91174771844,208.660319636697
"1818",2045,1938,95.322376,0.0491859525283798,195.636640760372,214.937404012766
"1818",2046,1938,95.912219,0.0494903090815274,201.008167180465,216.715490800546
"1818",2047,1938,96.939597,0.0500204318885449,207.714856233526,219.84772533355
"1818",2048,1939,99.474283,0.0513018478597215,219.045324020887,227.724674617175
"1818",2049,1938,101.231799,0.0522351904024768,228.877191097561,233.43084789357
"1818",2050,1938,101.412507,0.0523284349845201,234.020774717823,234.020774717823
"1820",2026,7428,196.526547,0.0264575319063005,343.581659958584,402.816599585844
"1820",2027,7431,203.87549,0.0274358081011977,347.559038893812,413.793010136818
"1820",2028,7434,209.712584,0.0282099252085015,352.002025450581,422.725859717607
"1820",2029,7438,220.476785,0.0296419447432105,358.817405863544,439.670145240208
"1820",2030,7443,229.705813,0.0308619928792154,366.434558491837,454.738233967347
"1820",2031,7446,238.335847,0.0320085746709643,375.025352756609,469.262096544729
"1820",2032,7449,246.774564,0.0331285493354813,384.742862681446,483.901115942912
"1820",2033,7450,255.020624,0.0342309562416107,395.589293205776,498.625636429727
"1820",2034,7451,264.897394,0.0355519251107234,408.938775248638,516.846938121594
"1820",2035,7452,274.309231,0.0368101490874933,423.548419997345,534.824959993931
"1820",2036,7452,281.001892,0.0377082517444981,437.21842465317,547.986157164569
"1820",2037,7451,290.5153,0.0389901087102402,455.007182892903,567.25791783981
"1820",2038,7449,294.179756,0.0394925165794066,467.828894209495,574.870716744536
"1820",2039,7446,301.962869,0.0405537025248456,486.451215862545,591.385048276672
"1820",2040,7441,309.361959,0.0415753203870448,506.099458494606,607.559133591369
"1820",2041,7435,315.122389,0.0423836434431742,524.817732909479,620.498464769025
"1820",2042,7428,321.00583,0.0432156475498115,544.923763957161,634.03394851023
"1820",2043,7421,324.185436,0.0436848721196604,561.593262450245,641.533237220672
"1820",2044,7412,329.490819,0.0444536992714517,582.853096385323,654.229801787514
"1820",2045,7402,334.049306,0.0451296009186706,603.833671191874,665.410672236153
"1820",2046,7392,336.158723,0.0454760177218615,620.706360941192,670.772189342579
"1820",2047,7381,340.174328,0.0460878374204037,642.263285033636,680.958631023816
"1820",2048,7369,343.018042,0.0465487911521238,662.033418382877,688.387479332839
"1820",2049,7357,346.523453,0.0471011897512573,684.096950893491,697.620208720511
"1820",2050,7345,354.322439,0.048239950850919,718.285585644231,718.285585644231
"1822",2026,2337,60.507241,0.0258909888746256,141.395541759779,153.955417597795
"1822",2027,2352,62.301031,0.0264885335884354,142.402143606679,157.470135321303
"1822",2028,2366,64.622609,0.0273130215553677,143.846940537382,161.98251735647
"1822",2029,2378,66.545253,0.0279837060555088,145.479674057355,165.786701446376
"1822",2030,2390,68.926421,0.0288395066945607,147.632065669449,170.528262677798
"1822",2031,2401,72.110143,0.0300333790087464,150.620195509494,176.939810467807
"1822",2032,2410,74.915325,0.0310851970954357,153.888009646711,182.732337374495
"1822",2033,2419,78.512741,0.0324566932616784,158.252573556571,190.35192705261
"1822",2034,2427,82.496108,0.0339909798104656,163.632060220822,199.080150552054
"1822",2035,2434,86.464033,0.035523431799507,169.798338176683,208.110487260989
"1822",2036,2440,88.071962,0.0360950663934426,174.14144261424,211.876721293136
"1822",2037,2446,93.448534,0.0382046336876533,183.500655277299,224.879327370339
"1822",2038,2451,95.780069,0.0390779555283558,189.901186772502,230.729430495458
"1822",2039,2456,98.962389,0.0402941323289902,198.126061897949,238.937977698636
"1822",2040,2460,101.51345,0.0412656300813008,206.065155738465,245.704249181543
"1822",2041,2464,104.364142,0.0423555771103896,215.175771325067,253.472862377459
"1822",2042,2467,108.212408,0.0438639675719497,227.050516050965,264.357880072807
"1822",2043,2470,110.627222,0.0447883489878543,236.896932032351,271.38567055234
"1822",2044,2472,110.91436,0.0448682686084142,242.45005741853,272.193622475522
"1822",2045,2474,114.346348,0.0462192190784155,255.830002000228,282.560002461818
"1822",2046,2475,115.07519,0.0464950262626263,263.073614615621,284.792487783084
"1822",2047,2476,118.382129,0.0478118453150242,277.780953517247,295.246144808166
"1822",2048,2476,118.65884,0.0479236025848142,284.43010565011,296.140654756876
"1822",2049,2476,118.812403,0.0479856231825525,290.764305097938,296.638239062792
"1822",2050,2475,120.496695,0.0486855333333333,302.189733106245,302.189733106245
"1824",2026,12720,377.530191,0.0296800464622642,701.580593437324,805.805934373238
"1824",2027,12683,383.858311,0.0302655768351336,707.365972800965,816.297984007016
"1824",2028,12647,394.418672,0.0311867377243615,715.293182146391,834.532469407946
"1824",2029,12613,404.792451,0.0320932728930469,724.630044205178,852.964913906719
"1824",2030,12579,420.913391,0.0334615940058828,738.190995903108,882.763983612432
"1824",2031,12546,433.62107,0.0345624956161326,752.410599714856,907.080346834281
"1824",2032,12512,444.915837,0.0355591301950128,767.791635698342,929.358879071822
"1824",2033,12478,454.833938,0.0364508685686809,784.060691746734,949.477770335818
"1824",2034,12445,467.96038,0.0376022804339092,804.778342545587,976.945856363967
"1824",2035,12413,485.316081,0.0390974044147265,832.047128543571,1014.67915095673
"1824",2036,12381,496.714318,0.0401190790727728,856.460449197888,1040.44305094292
"1824",2037,12350,506.583129,0.0410188768421053,881.380977431307,1063.42629742694
"1824",2038,12318,516.803274,0.0419551285923039,908.842320202941,1087.89512764171
"1824",2039,12285,528.348827,0.0430076375254375,940.472631242647,1116.33639360451
"1824",2040,12251,542.140923,0.0442527894049465,978.379972672682,1151.40795627629
"1824",2041,12218,552.584628,0.0452270934686528,1013.95841976207,1178.9938411503
"1824",2042,12183,558.930763,0.0458779252236723,1044.55773077246,1196.51104396066
"1824",2043,12148,568.382509,0.0467881551695752,1082.96555598791,1222.83465218699
"1824",2044,12113,574.123359,0.0473972887806489,1115.92663905216,1239.5827600673
"1824",2045,12077,584.970024,0.0484366998426762,1162.19671612499,1271.16518907691
"1824",2046,12040,594.180842,0.0493505682724252,1207.65895062692,1299.01053014932
"1824",2047,12003,601.902239,0.0501459834208115,1251.96836540443,1323.20379200499
"1824",2048,11965,610.679625,0.0510388320100292,1301.68526453683,1351.28136706685
"1824",2049,11927,616.45943,0.0516860425924373,1345.26602249079,1370.7958675229
"1824",2050,11888,627.527628,0.0527866443472409,1407.63100492735,1407.63100492735
"1825",2026,1466,48.334429,0.0329702789904502,89.6798316778445,113.798316778446
"1825",2027,1460,52.422933,0.0359061184931507,91.9096559544366,122.706588759539
"1825",2028,1455,53.496513,0.0367673628865979,93.679870548497,125.170688848554
"1825",2029,1450,56.36007,0.0388690137931035,96.5715643788691,132.042655900561
"1825",2030,1445,58.078341,0.0401926235294118,99.3468456549238,136.387382619695
"1825",2031,1440,57.491184,0.0399244333333333,100.780547408567,134.932338812407
"1825",2032,1436,60.36275,0.0420353412256267,105.0277494585,142.469998333847
"1825",2033,1431,61.907716,0.043261856044724,108.665398581527,146.766616776625
"1825",2034,1426,62.715096,0.0439797307152875,111.849438712914,149.123596782285
"1825",2035,1422,65.188464,0.0458428016877637,117.361175422226,156.396972393659
"1825",2036,1418,63.760422,0.0449650366713681,118.015207562247,152.295173815258
"1825",2037,1414,66.532645,0.0470527899575672,124.768721208559,160.695065772799
"1825",2038,1410,70.308202,0.0498639730496454,134.250468609583,172.909942926515
"1825",2039,1405,70.532253,0.0502008918149466,138.039247755448,173.875315328423
"1825",2040,1401,71.250269,0.0508567230549607,142.928573807359,176.485718091774
"1825",2041,1397,71.563212,0.0512263507516106,147.122823816236,177.751432175451
"1825",2042,1392,73.074266,0.0524958807471264,154.415265198073,183.307521711532
"1825",2043,1387,74.135208,0.0534500418168709,161.065641390921,187.427988326672
"1825",2044,1383,74.616271,0.0539524736080983,166.396060273042,189.446529384571
"1825",2045,1378,76.05127,0.0551896008708273,174.904212414073,195.189799894244
"1825",2046,1373,75.17744,0.0547541442097597,176.42222365948,192.202616069977
"1825",2047,1368,78.018582,0.0570311271929825,190.551101776217,203.677297776019
"1825",2048,1362,77.719774,0.0570629765051395,194.261960272717,202.958875970505
"1825",2049,1357,77.860848,0.057377190862196,199.555752079831,203.941041121902
"1825",2050,1352,78.027949,0.0577129800295858,205.04488891328,205.04488891328
"1826",2026,1238,47.942113,0.0387254547657512,171.268803216123,101.68803216123
"1826",2027,1235,50.224417,0.0406675441295547,169.088594848346,106.917053442519
"1826",2028,1232,51.815196,0.042057788961039,167.05582359426,110.747563395769
"1826",2029,1228,53.291393,0.0433968998371336,165.285833845714,114.462747509242
"1826",2030,1225,55.137389,0.0450101134693878,164.069923367606,119.279693470423
"1826",2031,1221,56.136268,0.0459756494676495,162.623559242748,122.038466931298
"1826",2032,1217,58.944955,0.0484346384552177,163.078473415434,130.010687432106
"1826",2033,1214,60.257519,0.049635518121911,162.678516403652,133.975217665248
"1826",2034,1210,61.826698,0.0510964446280992,162.968095776677,138.920239441693
"1826",2035,1206,63.58966,0.0527277446102819,163.999023430589,144.712053555632
"1826",2036,1203,62.585612,0.0520246151288446,161.249546987358,141.630625236543
"1826",2037,1199,64.797034,0.0540425638031693,163.668455396935,149.084791018411
"1826",2038,1195,63.979009,0.053538919665272,161.166513129841,146.575478417893
"1826",2039,1192,64.658838,0.0542439916107383,161.3895320439,149.024735393873
"1826",2040,1188,64.019917,0.053888819023569,159.064729571566,147.103567314506
"1826",2041,1185,64.910513,0.0547768042194093,159.987422825495,150.301770302634
"1826",2042,1181,66.172924,0.0560312650296359,162.177802997252,154.968289996075
"1826",2043,1178,66.598536,0.056535259762309,162.552180386404,156.697871710379
"1826",2044,1174,64.997484,0.0553641260647359,157.526926342749,151.292808184192
"1826",2045,1171,65.274438,0.0557424748078565,157.435953670085,152.459635286259
"1826",2046,1167,66.081798,0.0566253624678663,159.121664611339,155.613723072164
"1826",2047,1163,67.38316,0.0579390885640585,162.75375324412,160.69436985253
"1826",2048,1159,67.512389,0.0582505513373598,162.810213040623,161.497527611485
"1826",2049,1156,67.814964,0.0586634636678201,163.494114182613,162.889988761156
"1826",2050,1152,67.560835,0.0586465581597222,162.252090272871,162.252090272871
"1827",2026,1304,43.058907,0.033020634202454,113.095596899227,95.9559689922728
"1827",2027,1300,45.289161,0.0348378161538462,113.004154338165,100.484758823016
"1827",2028,1295,46.276031,0.0357343868725869,112.822525148229,102.557286561307
"1827",2029,1291,45.980644,0.0356163005422153,112.219272287662,101.914222530173
"1827",2030,1287,49.786866,0.0386844335664336,113.849135906491,110.396543625965
"1827",2031,1283,51.413594,0.0400729493374903,114.789707456626,114.268547675222
"1827",2032,1281,53.19988,0.0415299609679938,116.195999036854,118.679997036473
"1827",2033,1278,54.587044,0.0427128669796557,117.629798133027,122.254615539386
"1827",2034,1275,56.059866,0.0439685223529412,119.473779630673,126.184449076683
"1827",2035,1273,57.318116,0.0450260141398272,121.407181079448,129.644985324454
"1827",2036,1271,59.617933,0.046906320220299,125.07004101941,136.200086356653
"1827",2037,1269,62.109041,0.0489432947202522,129.705860978043,143.694362883986
"1827",2038,1267,62.764,0.0495374901341752,131.936758790511,145.794106891838
"1827",2039,1265,63.411637,0.050127776284585,134.333751168508,147.908512627248
"1827",2040,1262,65.697407,0.0520581671949287,140.295696846868,155.473114954989
"1827",2041,1259,65.209451,0.0517946393963463,140.838198334118,154.001054089235
"1827",2042,1256,66.939934,0.0532961257961783,146.504849107799,160.006927296856
"1827",2043,1254,68.111205,0.0543151555023923,151.299791811403,164.220056693427
"1827",2044,1251,69.500687,0.055556104716227,157.178417974325,169.423765128161
"1827",2045,1247,69.855929,0.0560191892542101,160.510011855917,171.012322284206
"1827",2046,1244,70.347467,0.0565494107717042,164.35703370526,173.067098476776
"1827",2047,1241,71.738374,0.0578069089443997,171.469588061971,178.627704858559
"1827",2048,1238,71.951908,0.0581194733441034,174.856705411524,179.709951796243
"1827",2049,1235,73.521827,0.0595318437246964,183.588738201777,186.261026703145
"1827",2050,1232,74.508239,0.0604774667207792,190.626073795187,190.626073795187
"1828",2026,1857,48.969152,0.0263700333871836,93.2343532319689,104.343532319689
"1828",2027,1884,50.735528,0.0269296857749469,94.1280248458438,107.476544333409
"1828",2028,1910,51.892534,0.0271688659685864,95.0918114215672,109.667493837527
"1828",2029,1934,55.065,0.0284720785935884,96.8944500152168,115.032705953961
"1828",2030,1957,56.677749,0.02896154777721,98.4883046865081,117.953218746033
"1828",2031,1980,59.208585,0.0299033257575758,100.74600487924,122.420886536487
"1828",2032,2000,61.139769,0.0305698845,103.020376576639,125.908851005043
"1828",2033,2021,63.365985,0.0313537778327561,105.760301893056,129.959453498086
"1828",2034,2040,65.325572,0.0320223392156863,108.63074127286,133.576853182151
"1828",2035,2059,67.316536,0.0326938008742108,111.816042287575,137.293810943029
"1828",2036,2077,70.043229,0.0337232686567164,115.94363586864,142.407654460295
"1828",2037,2095,71.994655,0.0343649904534606,119.756359525814,146.158750294272
"1828",2038,2111,73.417351,0.0347784703931786,123.312938598155,148.932615633008
"1828",2039,2127,73.993554,0.034787754583921,126.133247324616,150.099144382325
"1828",2040,2142,76.658061,0.0357880770308123,131.566597618947,155.306556190315
"1828",2041,2155,80.13241,0.0371844129930394,138.552492738456,162.26791356748
"1828",2042,2168,81.067797,0.037392895295203,142.51945902211,164.170655745871
"1828",2043,2180,82.328202,0.0377652302752294,147.129258740475,166.751537275221
"1828",2044,2191,84.69344,0.03865515289822,153.751320862394,171.679123693411
"1828",2045,2201,86.331522,0.0392237719218537,159.54940930825,175.137734533231
"1828",2046,2211,87.665022,0.0396494898236092,165.076688952773,177.972575238557
"1828",2047,2219,91.508062,0.0412384236142406,175.839027235887,186.466509561563
"1828",2048,2227,93.112841,0.0418108850471486,182.706624038857,190.061215177143
"1828",2049,2234,93.476985,0.041842876007162,187.117904503601,190.823796886859
"1828",2050,2241,95.483672,0.0426076180276662,195.425566402624,195.425566402624
"1832",2026,4255,147.385099,0.0346380961222092,228.847983327182,263.479833271821
"1832",2027,4236,151.157764,0.0356840802644004,231.164972476579,269.83616346603
"1832",2028,4217,155.251163,0.0368155473085132,234.096578006312,276.980445750357
"1832",2029,4199,160.031381,0.0381117839961896,237.88749071479,285.647015128425
"1832",2030,4182,164.330395,0.0392946903395505,242.186821265267,293.747285061068
"1832",2031,4166,170.190443,0.0408522426788286,248.064541801497,305.224493222599
"1832",2032,4150,175.614554,0.04231676,254.688029105381,316.347781862712
"1832",2033,4135,180.171721,0.0435723629987908,261.649304471199,326.101529575721
"1832",2034,4120,185.367624,0.0449921417475728,270.059510884935,337.648777212337
"1832",2035,4105,191.259638,0.0465918728380024,280.259472210149,351.30736505177
"1832",2036,4091,195.156436,0.0477038464923002,289.508626670046,360.807635094834
"1832",2037,4076,199.77494,0.0490124975466143,300.566667568862,372.447156231927
"1832",2038,4061,202.666806,0.0499056404826397,310.336398117624,380.157087486589
"1832",2039,4046,205.680075,0.0508354115175482,321.00116067248,388.406230931882
"1832",2040,4031,210.681264,0.0522652602331928,335.773191574497,402.237106519195
"1832",2041,4015,212.593669,0.0529498552926526,346.326321299838,408.134069886548
"1832",2042,4000,213.728518,0.0534321295,355.866531431292,411.952187758989
"1832",2043,3984,216.784734,0.0544138388554217,369.810942953854,421.353820954379
"1832",2044,3969,216.952241,0.0546616883345931,378.134633167935,422.5930750554
"1832",2045,3953,222.114062,0.0561887331140906,398.591937803596,438.651615758273
"1832",2046,3938,223.639344,0.0567900822752666,411.284722456366,444.158497007489
"1832",2047,3922,224.116005,0.0571432955124936,421.673139378813,446.60353732824
"1832",2048,3907,227.794108,0.0583040972613258,441.539417541195,459.096667612102
"1832",2049,3892,230.578829,0.0592443034429599,459.968092408042,469.122693410953
"1832",2050,3877,233.922549,0.060335968274439,481.329867375169,481.329867375169
"1833",2026,25534,668.739508,0.0261901585337197,1144.69208408098,1150.92084080975
"1833",2027,25513,691.007319,0.0270845184415788,1148.69617076064,1178.15396916827
"1833",2028,25493,712.907893,0.027964848899698,1154.78350859366,1205.62004910664
"1833",2029,25471,734.736335,0.0288459948568961,1163.05191018626,1233.65604793533
"1833",2030,25449,760.637033,0.0298886806161342,1174.96874334128,1267.87497336512
"1833",2031,25425,781.237733,0.0307271478072763,1187.63010579247,1295.75688971294
"1833",2032,25402,805.119006,0.031695102984017,1204.10967331467,1328.95284096821
"1833",2033,25379,829.906176,0.0327005073485953,1223.88792973268,1364.38049581428
"1833",2034,25357,855.806213,0.0337502943171511,1247.39623990703,1402.49059976757
"1833",2035,25335,883.833433,0.0348858667061378,1275.69436851858,1445.01569947105
"1833",2036,25314,904.154199,0.03571755546338,1302.02818658056,1476.69091911697
"1833",2037,25292,929.191399,0.0367385496995097,1335.0354631285,1516.75212317756
"1833",2038,25268,953.431695,0.0377327724790249,1370.9559634523,1556.6472062769
"1833",2039,25242,976.05145,0.0386677541399255,1408.90611364491,1594.90402322538
"1833",2040,25214,1000.046315,0.039662342944396,1451.88014784688,1636.608236555
"1833",2041,25183,1019.583948,0.0404869931302863,1493.46491513505,1671.4942115246
"1833",2042,25149,1038.89641,0.0413096508807507,1537.9778899019,1706.82555700271
"1833",2043,25111,1058.212125,0.0421413772848552,1585.79994683524,1743.05077536982
"1833",2044,25070,1076.392196,0.0429354685281213,1635.36202544441,1778.01551670246
"1833",2045,25026,1097.074041,0.0438373707743946,1692.24197759223,1818.7593570366
"1833",2046,24979,1110.511431,0.0444578017935066,1740.7752181343,1846.08849192271
"1833",2047,24929,1130.02607,0.0453297793734205,1802.87744016929,1886.39711568371
"1833",2048,24877,1149.076394,0.0461903120955099,1868.11417283872,1926.82613279862
"1833",2049,24822,1164.633381,0.04691940137781,1930.25268441864,1960.88590588949
"1833",2050,24765,1184.56298,0.0478321413284878,2005.32089754279,2005.32089754279
"1834",2026,1880,63.679888,0.0338722808510638,193.782933040334,182.829330403345
"1834",2027,1882,65.891117,0.0350112205100956,194.141212541003,188.754273025475
"1834",2028,1885,67.381608,0.0357462111405836,194.624472033225,192.854125904141
"1834",2029,1887,69.501436,0.0368317095919449,195.810808288809,198.815568417925
"1834",2030,1889,72.258999,0.0382525140285866,197.957454284831,206.829817139326
"1834",2031,1890,73.516339,0.0388975338624339,199.480448985059,210.584170382815
"1834",2032,1891,74.024103,0.0391454801692226,200.562196286045,212.114450110908
"1834",2033,1891,75.789976,0.0400793104177684,203.172394807015,217.544537398663
"1834",2034,1891,78.881876,0.0417143712321523,207.955639411057,227.389098527642
"1834",2035,1892,81.962919,0.0433207817124736,213.646465739836,237.620493119626
"1834",2036,1892,83.529362,0.0441487114164905,217.802817268601,243.005931091792
"1834",2037,1892,82.684976,0.0437024186046512,218.1075683164,240.087938178342
"1834",2038,1893,85.267161,0.0450434025356577,224.751985144377,249.094518444322
"1834",2039,1893,87.958736,0.0464652593766508,232.522756455012,258.868521625553
"1834",2040,1893,89.885769,0.0474832377179081,239.438083862154,266.100934179446
"1834",2041,1893,90.037904,0.0475636048600106,242.488298297904,266.680450260987
"1834",2042,1893,90.607006,0.0478642398309562,246.701649746155,268.859499637364
"1834",2043,1893,90.716965,0.0479223269941891,249.783397184413,269.282572453442
"1834",2044,1892,95.467853,0.0504586960887949,267.28238780986,288.267597174013
"1834",2045,1891,96.183429,0.0508637911158117,273.237187851241,291.29192350922
"1834",2046,1890,96.459495,0.0510367698412698,277.878636745066,292.504278523607
"1834",2047,1889,95.533062,0.0505733520381154,278.163318276459,288.705147353756
"1834",2048,1887,96.732422,0.0512625447800742,286.417969159368,293.830236929047
"1834",2049,1885,98.736597,0.0523801575596817,298.501601713422,302.534131650308
"1834",2050,1884,101.305139,0.0537713052016985,313.977107296999,313.977107296999
"1835",2026,425,10.342875,0.0243361764705882,19.2795140997459,21.7951409974586
"1835",2027,428,10.902102,0.0254722009345794,19.4997329975957,22.6344218006964
"1835",2028,431,10.429576,0.0241985522041763,19.5286137912351,22.0206502356294
"1835",2029,434,10.867194,0.0250396175115207,19.7829649901083,22.6845411299214
"1835",2030,438,10.865444,0.0248069497716895,19.9374709516227,22.7498838064908
"1835",2031,441,10.886825,0.0246866780045351,20.1014855952787,22.8312542444477
"1835",2032,444,12.369568,0.0278593873873874,20.9655784762587,25.0479337731037
"1835",2033,447,13.51145,0.0302269574944072,21.8587414148802,26.8861832134626
"1835",2034,450,13.606196,0.0302359911111111,22.2292987085054,27.0732467712635
"1835",2035,453,14.166039,0.0312716092715232,22.9499885095343,28.0285451646499
"1835",2036,456,14.064356,0.0308428859649123,23.2221001122064,27.8886318151714
"1835",2037,459,14.319433,0.0311970217864924,23.7880328655773,28.342503152346
"1835",2038,462,15.491303,0.0335309588744589,25.2635034097884,30.388188017797
"1835",2039,464,15.742388,0.0339275603448276,25.9613746837506,30.8491483978734
"1835",2040,467,16.152243,0.034587244111349,26.8800080634731,31.6080129015569
"1835",2041,469,16.968242,0.0361796204690832,28.3687772395999,33.1415505503395
"1835",2042,472,17.105829,0.0362411631355932,29.0864069644332,33.4091528063331
"1835",2043,474,17.333177,0.0365678839662447,29.9509552688884,33.8487529069673
"1835",2044,476,18.689742,0.0392641638655462,32.6130478323677,36.5652230095068
"1835",2045,478,18.861468,0.0394591380753138,33.5544441716791,36.9131620574512
"1835",2046,479,19.6512,0.0410254697286013,35.653583008836,38.5924505986306
"1835",2047,481,20.791132,0.0432248066528067,38.6410632275158,41.1307754676234
"1835",2048,483,20.065174,0.0415428033126294,37.9287414826427,39.4635043055597
"1835",2049,484,20.070125,0.0414672004132231,38.6969500950259,39.4643637350918
"1835",2050,485,20.658802,0.0425954680412371,40.7722968368878,40.7722968368878
"1836",2026,1155,37.088488,0.032111245021645,89.3278474708079,101.278474708079
"1836",2027,1154,37.083696,0.0321349185441941,89.822652262735,101.255652819891
"1836",2028,1153,38.163889,0.033099643538595,90.7728040949266,103.844594828152
"1836",2029,1153,40.715561,0.0353127155247181,92.729297936565,110.255519701482
"1836",2030,1153,42.070136,0.0364875420641804,94.4545277400718,113.818110960287
"1836",2031,1153,44.734879,0.0387986808326106,97.5352170551271,121.165972365659
"1836",2032,1153,45.858101,0.0397728542931483,99.8311623427662,124.403576439281
"1836",2033,1152,48.69909,0.042273515625,104.31268714295,133.000516256414
"1836",2034,1151,50.393055,0.0437819765421373,108.169338654095,138.423346635239
"1836",2035,1150,51.509171,0.0447905834782609,111.682317833397,142.131012190621
"1836",2036,1148,52.876364,0.0460595505226481,115.950003923467,146.842113523089
"1836",2037,1147,54.116723,0.0471811011333915,120.408754375261,151.236593902948
"1836",2038,1146,55.151136,0.0481249005235602,124.858148941812,155.01481625784
"1836",2039,1144,56.379284,0.0492825909090909,130.106313943458,159.670321605885
"1836",2040,1143,57.232637,0.0500722983377078,134.861031672943,162.977650676709
"1836",2041,1141,58.202471,0.0510100534618756,140.254752567789,166.875098215531
"1836",2042,1140,59.897138,0.052541349122807,148.049518886966,173.785026981381
"1836",2043,1138,61.166353,0.0537489920913884,155.293045244681,179.244807111432
"1836",2044,1137,61.671904,0.0542409006156552,160.453087160307,181.487854400397
"1836",2045,1135,61.585733,0.0542605577092511,163.777843960647,181.265038720797
"1836",2046,1133,62.966505,0.055575026478376,172.574803302445,187.499768591112
"1836",2047,1131,63.348808,0.0560113244916004,177.985723394808,189.392364388516
"1836",2048,1128,62.947641,0.0558046462765957,180.348484159252,187.836199091084
"1836",2049,1126,62.641568,0.0556319431616341,182.930077130125,186.628651563766
"1836",2050,1123,63.252776,0.0563248227960819,189.655325596489,189.655325596489
"1837",2026,6088,180.776411,0.0296938914257556,328.149055209383,518.490552093828
"1837",2027,6063,186.022496,0.0306815926109187,337.71103163656,530.3529573568
"1837",2028,6039,193.607129,0.0320594682894519,349.232415860561,548.328090631777
"1837",2029,6015,202.022716,0.0335864864505403,362.716813424456,569.196769056265
"1837",2030,5992,204.9827,0.0342093958611482,374.415522385036,576.662089540142
"1837",2031,5969,209.815992,0.0351509452169543,388.154776516668,589.277483536238
"1837",2032,5947,218.710543,0.0367766172860266,406.618342030534,613.517975478567
"1837",2033,5924,228.37939,0.0385515513166779,428.156421501632,641.224611038986
"1837",2034,5903,236.504214,0.0400650879213959,450.469087462147,665.672718655368
"1837",2035,5882,241.819637,0.0411118049982999,471.223050467728,682.366972497663
"1837",2036,5862,248.873108,0.0424553237802798,496.160915644375,705.233506619737
"1837",2037,5842,255.552712,0.0437440451900034,522.64847770553,727.777517474206
"1837",2038,5823,265.583303,0.0456093599519148,557.788030715245,762.978237664082
"1837",2039,5804,271.319337,0.0467469567539628,587.396686146506,784.270955142988
"1837",2040,5785,274.877834,0.0475156152117545,613.961597139068,798.138555422508
"1837",2041,5765,281.060574,0.0487529183000867,648.498458470075,822.469371275585
"1837",2042,5746,283.526611,0.0493433016011138,675.175126660376,832.96446665768
"1837",2043,5725,289.325814,0.0505372600873362,712.758127523352,857.180511896071
"1837",2044,5705,293.132407,0.0513816664329535,746.374610752527,873.934981616164
"1837",2045,5684,298.464949,0.0525096673117523,786.955301618565,897.714217376696
"1837",2046,5663,300.610127,0.0530831938901642,818.182421126089,908.391083677752
"1837",2047,5641,301.09727,0.0533765768480766,844.005557432656,912.076684431162
"1837",2048,5619,308.299768,0.0548673728421427,898.011852204085,945.931732112524
"1837",2049,5597,311.19223,0.0555998266928712,936.56715459965,961.095745038597
"1837",2050,5575,316.296576,0.056734811838565,987.185765058022,987.185765058022
"1838",2026,2014,66.521721,0.0330296529294935,175.03640610599,175.364061059903
