"kommunenr_2024","år","y2s_predikert","y2s_nedre","y2s_ovre","n_bootstrap_ok"
"3447",2038,105.527239823487,98.5681905134393,126.534613230872,60
"3447",2039,108.860414899822,100.833901268374,133.385940776192,60
"3447",2040,112.415051680705,103.241058019005,140.795494074545,60
"3447",2041,116.511747495576,105.996185498837,149.498232105306,60
"3447",2042,120.003201433894,108.353749761399,156.858001389122,60
"3447",2043,123.783649708305,110.894717172159,164.926967543375,60
"3447",2044,128.663355816063,114.135282170273,175.660745998283,60
"3447",2045,132.612691039126,116.778197067386,184.21564167144,60
"3447",2046,136.879677234087,119.614157770203,193.601812727966,60
"3447",2047,141.942375812615,122.951794919277,204.983017958121,60
"3447",2048,146.245586857411,125.802684820203,214.547927174639,60
"3447",2049,151.359905752988,129.156399852286,226.201770659462,60
"3447",2050,157.349493881533,133.04651062487,239.774127876403,60
"3448",2026,80.5601752306285,80.2004491762632,81.602404016651,60
"3448",2027,80.9367336703318,80.3908661939443,82.4753256944777,60
"3448",2028,81.4629601991957,80.6854096313329,83.5937560375598,60
"3448",2029,82.0229062402245,81.0024039178098,84.7710286934207,60
"3448",2030,82.7327810338716,81.4222852022392,86.1995813986575,60
"3448",2031,83.662409778439,81.9938221533008,88.0872443587109,60
"3448",2032,84.8842672031074,82.7659664689238,90.5825887681359,60
"3448",2033,86.2610304466228,83.6420877072356,93.3996889383699,60
"3448",2034,87.3885773968505,84.3412335677127,95.7539486074892,60
"3448",2035,88.936840316283,85.3272964418501,98.9645967809057,60
"3448",2036,90.5439475570545,86.3508209412686,102.319071572627,60
"3448",2037,92.865365286222,87.8588035538175,107.162641942519,60
"3448",2038,94.7814129752528,89.0826722961808,111.294718447871,60
"3448",2039,96.4622186078504,90.1434136550552,114.943524157474,60
"3448",2040,99.4061977640772,92.0499294221122,121.402602108458,60
"3448",2041,101.500947478574,93.3798745949147,126.03028685484,60
"3448",2042,103.942398776987,94.9397070984567,131.458400984394,60
"3448",2043,107.0863095462,96.9573042724974,138.55053117233,60
"3448",2044,109.38937737865,98.4122493492174,143.753334239601,60
"3448",2045,112.465277726938,100.375358551891,150.779521978771,60
"3448",2046,115.225733402265,102.122217126586,157.124471222201,60
"3448",2047,118.960498859077,104.500031987184,165.845273791396,60
"3448",2048,122.863543599261,106.977996486634,175.058725936485,60
"3448",2049,126.18476958014,109.071219715017,182.918393880904,60
"3448",2050,130.896617255731,112.048968897234,194.320134537122,60
"3449",2026,43.7839042823956,43.5461424520352,44.1755913499103,60
"3449",2027,44.2866172751038,43.8820521167487,44.9936020876216,60
"3449",2028,44.9071743426432,44.2921220494555,46.0302243632023,60
"3449",2029,45.4910774161411,44.6745317387007,47.0173534802861,60
"3449",2030,46.2092759288501,45.156165218213,48.266022359883,60
"3449",2031,47.085467895794,45.7362696823236,49.8411470343906,60
"3449",2032,48.4704394830229,46.654377263731,52.4294825539024,60
"3449",2033,49.5905335225866,47.3903205617777,54.528668000606,60
"3449",2034,50.376212623692,47.9008802802627,55.9720191517722,60
"3449",2035,52.0646815901717,49.0059851632012,59.2634274981644,60
"3449",2036,53.5167442524392,49.9493809353833,62.108731451945,60
"3449",2037,55.6398729008646,51.3251284233228,66.4070649285208,60
"3449",2038,57.2206090988956,52.3471023189212,69.5749049708169,60
"3449",2039,59.2217338864426,53.6343555314728,73.6919044118288,60
"3449",2040,61.1353567913285,54.8606962974013,77.6524832970219,60
"3449",2041,61.9251874341721,55.3751932468633,79.0931286305961,60
"3449",2042,64.8189193139612,57.2152511303946,85.3128731112275,60
"3449",2043,66.957798718587,58.5766247773138,89.8517665686573,60
"3449",2044,69.0750299487689,59.9160653126256,94.3882739214804,60
"3449",2045,72.7588178654059,62.2268244755804,102.665685312839,60
"3449",2046,74.4558139075908,63.2974473027311,106.268904006614,60
"3449",2047,76.9566362152255,64.8659646246131,111.81081812129,60
"3449",2048,81.3088330935512,67.5527231303182,122.007416979629,60
"3449",2049,84.2200424290396,69.3452842841299,128.74612815931,60
"3449",2050,86.7383054852454,70.9020711660804,134.49889290476,60
"3450",2026,25.8982036436907,25.8534929470634,26.0867275227944,60
"3450",2027,25.8731022093208,25.81178915462,26.1378898450033,60
"3450",2028,26.0899556609332,25.9849291400692,26.5967022526073,60
"3450",2029,26.2160727245422,26.0873601430558,26.8974761257642,60
"3450",2030,26.2938325922231,26.1419534664301,27.1194798629801,60
"3450",2031,26.5038427670194,26.327462791568,27.5610774893942,60
"3450",2032,26.8246976399916,26.5924055927747,28.1832489657909,60
"3450",2033,27.2834078338904,26.9502037906782,29.0364370700055,60
"3450",2034,27.5014499520331,27.1185547720878,29.4937779730689,60
"3450",2035,27.9819978869643,27.4898415055587,30.4404539079751,60
"3450",2036,28.4986331977731,27.889609409949,31.4644612382136,60
"3450",2037,29.2944991377058,28.501844669476,33.0431842681635,60
"3450",2038,30.1027740749854,29.1222115846138,34.6682615798372,60
"3450",2039,30.164665214063,29.1792446321945,34.7828670660084,60
"3450",2040,30.687598975865,29.5857728620712,35.82567714695,60
"3450",2041,31.1431204684717,29.945636794336,36.7153781605152,60
"3450",2042,32.3105017007368,30.8348854885119,39.1261131185042,60
"3450",2043,32.5060942532074,31.0020988708238,39.4562456133003,60
"3450",2044,33.6468553527901,31.870757935376,41.8125092389133,60
"3450",2045,33.7465077794647,31.9653502616036,41.9639561523886,60
"3450",2046,34.8858801177337,32.8332243312744,44.2935255000672,60
"3450",2047,36.5194644986017,34.0490028323058,47.6961551149318,60
"3450",2048,37.386172918631,34.6944164688357,49.4783888385158,60
"3450",2049,37.9152518315955,35.1001143548877,50.5530801213761,60
"3450",2050,38.9292312421638,35.8483938859891,52.6544682687146,60
"3451",2026,90.618400516503,90.1932717407658,91.465391748736,60
"3451",2027,91.3944713359358,90.7635153867894,92.6820155020745,60
"3451",2028,92.7262436384538,91.7247557445842,94.9019130549146,60
"3451",2029,94.2009749152558,92.785345815032,97.3963660006673,60
"3451",2030,95.9944099605465,94.0666203437172,100.497966985906,60
"3451",2031,97.8670010200767,95.4002262070976,103.769349472695,60
"3451",2032,100.112080037448,96.9869233840672,107.777983314683,60
"3451",2033,102.734410411102,98.8266836333645,112.556932907735,60
"3451",2034,105.78009110121,100.947041558203,118.224799848372,60
"3451",2035,108.79130248437,103.038127216717,123.871002840765,60
"3451",2036,112.230673225943,105.409396268621,130.444053612912,60
"3451",2037,115.828719063545,107.875387896891,137.416140831677,60
"3451",2038,119.798103194371,110.576017451176,145.245946706874,60
"3451",2039,123.692665649342,113.219020351309,152.977770053644,60
"3451",2040,127.557488026595,115.834925994364,160.697979784141,60
"3451",2041,132.345032475168,119.035283983692,170.544861993154,60
"3451",2042,135.874235052654,121.419860120601,177.613401476781,60
"3451",2043,139.944707799288,124.147250976697,185.93761187367,60
"3451",2044,143.420471963879,126.488930757213,192.936664374648,60
"3451",2045,148.056838488388,129.56414415795,202.642847401055,60
"3451",2046,152.487783432369,132.504137572214,211.913680775035,60
"3451",2047,157.123733985428,135.568862361542,221.703536494929,60
"3451",2048,160.947738906043,138.114425639195,229.620092052596,60
"3451",2049,166.800840118432,141.932762326147,242.389301243814,60
"3451",2050,171.087171627969,144.760520798529,251.467379312997,60
"3452",2026,22.5500956162726,22.4868457020885,23.0958247751493,60
"3452",2027,22.7763053583492,22.684795417851,23.5374200859972,60
"3452",2028,23.2079519640068,23.0404709064581,24.2980374447137,60
"3452",2029,23.7538255627878,23.4806500920226,25.2456055844926,60
"3452",2030,24.1585259122513,23.8092546377974,25.9730430360271,60
"3452",2031,24.6407530163362,24.193265198182,26.8262482955623,60
"3452",2032,25.357414845337,24.7408946741703,28.0214771515143,60
"3452",2033,26.03991285887,25.2633366931937,29.2285019325387,60
"3452",2034,26.803101521272,25.8405632740598,30.6059541438628,60
"3452",2035,27.7827525336127,26.5655784020876,32.3967701585456,60
"3452",2036,28.7471031829769,27.2772518278202,34.1804951919903,60
"3452",2037,29.5834633555827,27.8999297445906,35.7875096530348,60
"3452",2038,30.3356217738248,28.4682105457947,37.2243358078831,60
"3452",2039,31.7406267535856,29.4659479779206,40.1820123210333,60
"3452",2040,33.1160837511847,30.4422602900307,43.1022160809733,60
"3452",2041,34.5808413926497,31.4708318063271,46.2819314883184,60
"3452",2042,35.8834156331637,32.3907527729333,49.0974696008016,60
"3452",2043,36.8915802320741,33.1153101740626,51.2154840807552,60
"3452",2044,38.500324108023,34.2258730410867,54.7967061541171,60
"3452",2045,39.8776178030332,35.1847536568659,57.7891750134564,60
"3452",2046,41.2150027439467,36.1163392718829,60.699166497442,60
"3452",2047,43.5072661698041,37.6467431817632,65.9991807183169,60
"3452",2048,44.3322812810247,38.2460735872952,67.6870511015321,60
"3452",2049,46.392460120833,39.6218251821774,72.4767229295852,60
"3452",2050,47.7900370354779,40.5785063289148,75.6206415453591,60
"3453",2026,30.8286501400794,30.6758149680368,31.5199521060298,60
"3453",2027,31.3648388257709,31.0876419861174,32.4506291705645,60
"3453",2028,31.8470522639188,31.4609682434999,33.318931635211,60
"3453",2029,32.5967019899921,32.0182955367793,34.6844948203053,60
"3453",2030,33.4053551330875,32.6147131505453,36.1865964250045,60
"3453",2031,34.3179672247664,33.279125989499,37.9416688869436,60
"3453",2032,35.2386029188141,33.9469377708897,39.7271328563923,60
"3453",2033,36.5029151608535,34.8401306343866,42.2674425516877,60
"3453",2034,37.7651099000718,35.7288277982866,44.8296283228377,60
"3453",2035,38.9492222655207,36.5614688892968,47.2464451182288,60
"3453",2036,40.314228019971,37.5098833697897,50.0869779078131,60
"3453",2037,41.8715185662363,38.581724711901,53.384374019435,60
"3453",2038,43.5892432001218,39.7508717696101,57.0947349333377,60
"3453",2039,45.1826210316674,40.8359590625896,60.5453354737733,60
"3453",2040,46.7540174407048,41.9014487046869,63.9764127438225,60
"3453",2041,48.5405129831125,43.1000642633753,67.9543048058958,60
"3453",2042,50.4093591155335,44.3494971980454,72.163986099881,60
"3453",2043,51.851887444022,45.3251515058168,75.3468382203988,60
"3453",2044,54.067768517334,46.7819783298784,80.4959799472686,60
"3453",2045,56.1027343156898,48.1211165476063,85.2272239499543,60
"3453",2046,57.5393763767634,49.086408181577,88.4402401323462,60
"3453",2047,60.0288799096039,50.6996426680472,94.4051140270469,60
"3453",2048,62.3695939238466,52.2157243632696,100.030308075467,60
"3453",2049,64.9698910267469,53.8853385486218,106.393689105791,60
"3453",2050,68.2990772949761,55.9901284239368,114.803131465514,60
"3454",2026,14.181296696051,14.156100501736,14.7983239478146,60
"3454",2027,14.3106930852719,14.2675676513474,15.2053006547621,60
"3454",2028,14.4754574773841,14.409282096859,15.6766636659123,60
"3454",2029,14.59330029054,14.5128144864929,16.0576913566798,60
"3454",2030,14.8778265587951,14.7550918809085,16.7554554282087,60
"3454",2031,15.1029061538512,14.9482004244916,17.3399308434706,60
"3454",2032,15.3104330288691,15.1274579372053,17.8884467967851,60
"3454",2033,15.6841641742898,15.4440198250932,18.7600585451,60
"3454",2034,16.162940376918,15.8465547797979,19.8421671400352,60
"3454",2035,16.6808714764875,16.2806710400915,21.0075272739833,60
"3454",2036,16.8991876113899,16.4709223167554,21.5696407319998,60
"3454",2037,17.3644245490115,16.8621962173275,22.6305895113422,60
"3454",2038,18.0151210715369,17.4034275517435,24.1310618850543,60
"3454",2039,18.3725379971532,17.7081916660923,24.994646743704,60
"3454",2040,18.8064944539315,18.0752403560944,26.0462283067573,60
"3454",2041,19.3201418869677,18.5056971669935,27.3049788387219,60
"3454",2042,19.7566078356504,18.8745296256439,28.3662219993299,60
"3454",2043,20.5495617640098,19.5292308707146,30.3432727165009,60
"3454",2044,20.9250612277885,19.8487075275982,31.2527929467011,60
"3454",2045,21.4987355298762,20.3283994235098,32.6643403115105,60
"3454",2046,22.1980830463224,20.9069072658692,34.3551532322745,60
"3454",2047,22.6277975902386,21.2709171244904,35.3873667766565,60
"3454",2048,22.9402847993008,21.540257526617,36.1455117452778,60
"3454",2049,24.2818022984911,22.6225579231295,39.3861907688478,60
"3454",2050,24.8317800263942,23.0721160300805,40.7184370125535,60
"3901",2026,237.947376241347,237.311274833759,240.38696814428,60
"3901",2027,239.02047972833,237.970174075775,242.628405868578,60
"3901",2028,240.521991713694,238.947239046069,245.472327464569,60
"3901",2029,242.416569800909,240.215756311367,248.967556806859,60
"3901",2030,245.133367810879,242.075834696604,253.724596481902,60
"3901",2031,247.847577589629,243.944154279076,258.505841784504,60
"3901",2032,251.582349334283,246.533925140132,265.544449262212,60
"3901",2033,255.525766100394,249.276860814292,272.392137632362,60
"3901",2034,259.879140742465,252.310467465593,279.892003081289,60
"3901",2035,265.011353262449,255.888014564336,289.299818640611,60
"3901",2036,270.048049277972,259.411845272825,298.622981811243,60
"3901",2037,276.18876810498,263.697406245422,310.124947990203,60
"3901",2038,282.215040748323,267.910189677865,321.417243441878,60
"3901",2039,289.194627122734,272.772185860745,334.649147355511,60
"3901",2040,296.232378569825,277.678413732995,348.020862512145,60
"3901",2041,303.269771321607,282.585682634838,361.418467015365,60
"3901",2042,310.677036127807,287.744893470068,375.594956546767,60
"3901",2043,318.506373854615,293.18705688988,390.677457311749,60
"3901",2044,328.372260268422,299.977228014671,410.118152906958,60
"3901",2045,338.182867076884,306.720925897568,429.540996222628,60
"3901",2046,347.395869777779,313.069263163188,447.731377487631,60
"3901",2047,357.950814832506,320.286552388125,468.927507365372,60
"3901",2048,368.682053571837,327.610191713734,490.600995620189,60
"3901",2049,381.355423694816,336.180745805638,516.716811816236,60
"3901",2050,393.97373559221,344.69836000852,542.864663970083,60
"3903",2026,236.806884400575,235.958355359459,240.463075645488,60
"3903",2027,238.733594983335,237.433788164385,244.137137623527,60
"3903",2028,241.213782827048,239.370947848048,248.69370299741,60
"3903",2029,244.407840843897,241.893415334563,254.650855079209,60
"3903",2030,248.403444355091,245.065713068099,262.117630779684,60
"3903",2031,253.015024192203,248.739180852848,270.776627452914,60
"3903",2032,258.251135441508,252.918378598994,280.633844774859,60
"3903",2033,263.923753208546,257.447419787186,291.324909981639,60
"3903",2034,270.644106196009,262.792635035869,304.152487777614,60
"3903",2035,278.145222931941,268.749045378031,318.613614827135,60
"3903",2036,286.319641414293,275.218043231618,334.499816104849,60
"3903",2037,294.746238261069,281.849248700884,350.135604976657,60
"3903",2038,303.419371812753,288.677657346491,365.747329516617,60
"3903",2039,312.99948371295,296.187232644309,384.207748384019,60
"3903",2040,323.314978725927,304.24668874919,404.26098300519,60
"3903",2041,334.508690530851,312.953730361978,426.265860786312,60
"3903",2042,345.992277148438,321.882055404535,448.920905049967,60
"3903",2043,357.454862866374,330.803728668138,471.534926635689,60
"3903",2044,369.766742809291,340.345765025315,496.085679692761,60
"3903",2045,383.006528523907,350.557493718384,522.805932789746,60
"3903",2046,397.651642540158,361.775763730771,552.85399653554,60
"3903",2047,412.200864185237,372.920663124295,582.776097423966,60
"3903",2048,428.19385746101,385.088316099395,616.215464426822,60
"3903",2049,443.802163228468,396.976982868227,648.846136440431,60
"3903",2050,462.155438794819,410.787766461433,688.295451447863,60
"3905",2026,728.765104099433,723.732320313216,733.706788252613,60
"3905",2027,733.78839467349,726.644315614381,741.508808785957,60
"3905",2028,740.495042863719,730.593877052988,751.852434142772,60
"3905",2029,748.420497293493,735.99203631737,764.016237048929,60
"3905",2030,758.053075630627,742.885374681098,778.824960676598,60
"3905",2031,770.147701304116,751.361961413975,797.647099788179,60
"3905",2032,783.706989272719,760.954593752402,818.99874618173,60
"3905",2033,799.403152099823,772.17920891288,843.948435028086,60
"3905",2034,816.727493461942,784.656529811717,871.659868066273,60
"3905",2035,835.568184366023,797.909528658817,901.972944024047,60
"3905",2036,857.413504671224,813.139743791863,937.696659715362,60
"3905",2037,880.704367033415,829.361241903152,976.087149496259,60
"3905",2038,906.760387204487,847.428356859497,1019.60261419706,60
"3905",2039,933.726214925758,866.117512448643,1064.87203705152,60
"3905",2040,961.924028723814,885.634129548194,1112.51902777137,60
"3905",2041,993.028280853742,907.062483193645,1165.77847276113,60
"3905",2042,1025.7231512167,929.529823437287,1222.21961029029,60
"3905",2043,1061.17368993405,953.778606383385,1284.21304622145,60
"3905",2044,1097.86564625593,978.812541817425,1348.88169498579,60
"3905",2045,1136.25158622351,1004.91749107588,1417.97114365952,60
"3905",2046,1179.1576949741,1033.87786701984,1496.98041398097,60
"3905",2047,1222.11617214752,1062.82717102319,1576.50595679994,60
"3905",2048,1268.69484204947,1094.02651923721,1664.0867507507,60
"3905",2049,1315.79870956825,1125.49816333092,1753.31324396508,60
"3905",2050,1367.14562138173,1159.56765238133,1852.24898688999,60
"3907",2026,808.606896397131,804.223177143632,814.097358056866,60
"3907",2027,812.84220749681,806.570147715165,821.425222352582,60
"3907",2028,818.452988174555,809.995770818418,831.323841477261,60
"3907",2029,825.889334644221,814.189437784143,844.196294359801,60
"3907",2030,834.849371866416,819.38284244048,859.623046868332,60
"3907",2031,845.750333429364,825.813017835231,878.395960165627,60
"3907",2032,858.932272615006,833.661682579083,901.208116586161,60
"3907",2033,873.748721753966,843.108108583076,926.94729311802,60
"3907",2034,890.413897414451,854.732537683398,956.213361749461,60
"3907",2035,908.416334074837,867.389539082389,988.075058027442,60
"3907",2036,928.575019008877,881.649966983107,1024.06091796518,60
"3907",2037,951.55326328339,898.073300876301,1065.57555905259,60
"3907",2038,976.076021236264,915.680174890777,1110.22359389114,60
"3907",2039,1003.10588839426,934.294585976115,1160.00488436656,60
"3907",2040,1029.90984109431,952.513569628026,1209.4205420449,60
"3907",2041,1058.53944041414,971.952074348107,1262.65341716689,60
"3907",2042,1088.92384504808,992.550557942264,1319.63297939119,60
"3907",2043,1120.67986370143,1014.05246923729,1379.60527592842,60
"3907",2044,1157.04545949836,1038.54354398461,1449.53715804152,60
"3907",2045,1193.11547873006,1062.8256257376,1519.11101042648,60
"3907",2046,1233.80068003224,1090.06242257555,1598.95071178453,60
"3907",2047,1273.93794724928,1116.91142140847,1677.97250960255,60
"3907",2048,1315.49665558289,1144.64019695265,1760.45630674308,60
"3907",2049,1363.33399972709,1176.31359452322,1857.40705896433,60
"3907",2050,1411.86290413172,1208.35558132127,1956.52415303176,60
"3909",2026,596.639649957213,593.234021301691,601.974097824681,60
"3909",2027,603.009952142688,597.715465069859,611.642675081861,60
"3909",2028,610.658283095772,602.981347652297,623.487923589223,60
"3909",2029,619.841334201979,609.18230623401,638.008601696573,60
"3909",2030,631.044702047515,616.615461381447,656.146781520912,60
"3909",2031,643.433049359432,625.104841142879,676.445751738795,60
"3909",2032,658.120419356068,635.299997392161,701.024004458591,60
"3909",2033,674.258954088379,646.489329876506,728.380117616542,60
"3909",2034,692.090328935668,658.827795568385,759.025761916315,60
"3909",2035,712.097250779363,672.623128414321,793.982060376,60
"3909",2036,733.395507465304,687.282923444717,831.577343753121,60
"3909",2037,757.605665760391,703.855870022105,875.141602783696,60
"3909",2038,782.696764575262,720.991571243605,921.053498466257,60
"3909",2039,810.913787902006,740.141010204719,973.822439723937,60
"3909",2040,838.583272127702,758.91316942097,1025.71537960685,60
"3909",2041,866.863585100424,778.059919818696,1079.14963231733,60
"3909",2042,896.773467577695,798.210899184679,1136.34530115207,60
"3909",2043,927.181297206388,818.641549076695,1194.85673106702,60
"3909",2044,961.1565168918,841.296995801624,1261.57554834229,60
"3909",2045,995.082525693644,863.890979965974,1328.50393852459,60
"3909",2046,1030.22563627702,887.205866937932,1398.54145798486,60
"3909",2047,1064.65119519897,910.043707412933,1467.22186806631,60
"3909",2048,1099.4205488759,933.055118445871,1537.00135900634,60
"3909",2049,1137.70592333511,958.201807498257,1615.31317093005,60
"3909",2050,1176.56687107761,983.655851518885,1695.36990676805,60
"3911",2026,319.816711889917,317.158490837389,322.187192249239,60
"3911",2027,323.652976935565,320.079168083063,327.655553624805,60
"3911",2028,328.117458455912,323.491663041592,334.13510540039,60
"3911",2029,333.584612241842,327.650933872102,342.293596552662,60
"3911",2030,339.978610816613,333.112830631246,352.035779660551,60
"3911",2031,347.679537346546,339.785746820561,364.078149122054,60
"3911",2032,356.535023546417,346.985675380944,378.208795423479,60
"3911",2033,365.78330799776,354.511805696759,393.055665764779,60
"3911",2034,376.000498694316,362.30266544571,409.696753344972,60
"3911",2035,387.935234853488,371.240505933675,429.602210726696,60
"3911",2036,399.969767116984,380.261398317175,449.706376335693,60
"3911",2037,414.000158987431,390.634760823861,473.731915577874,60
"3911",2038,428.381307821026,401.249673904732,498.509769243835,60
"3911",2039,443.198853497014,412.156502352539,524.225502502549,60
"3911",2040,460.763110648803,424.886492454882,555.562852853128,60
"3911",2041,476.59184703645,436.464543540235,583.472158746343,60
"3911",2042,494.156089243296,449.187038972339,615.154726311818,60
"3911",2043,513.841233963068,463.281987935406,652.133282381275,60
"3911",2044,531.872044812179,476.290714011167,685.607395850264,60
"3911",2045,553.822350394461,491.822904250203,728.012314075645,60
"3911",2046,573.861500426971,506.096140441749,766.336875059091,60
"3911",2047,596.110568874584,521.777246948467,809.870587818576,60
"3911",2048,617.752171305502,537.039507316443,852.247508439512,60
"3911",2049,640.455144322312,552.949655729343,897.329035197742,60
"3911",2050,664.827674086025,569.883576241451,946.627376945846,60
"4001",2026,442.564343471826,438.280505465033,445.700590996912,60
"4001",2027,445.498298879594,439.484256220713,450.524240156901,60
"4001",2028,449.62458042935,441.645581972054,457.355831806167,60
"4001",2029,454.298777028312,444.27178601885,465.093244826941,60
"4001",2030,459.941730422566,447.709515212461,474.532686925229,60
"4001",2031,466.570795327174,451.923894272199,485.80030584355,60
"4001",2032,474.013636729439,456.737088999205,498.545755653577,60
"4001",2033,482.946567663134,461.844258181799,514.073811732902,60
"4001",2034,492.489082076513,467.324075592324,530.76156706738,60
"4001",2035,502.872444085417,473.740604342592,549.068487077504,60
"4001",2036,514.525343723636,481.228807645591,569.847600085721,60
"4001",2037,527.265365089461,489.427322816816,592.804775951392,60
"4001",2038,541.032598694033,498.339092737112,617.868485189953,60
"4001",2039,555.616711029842,507.983201220274,644.658426292017,60
"4001",2040,570.610115506288,518.116588356865,672.355950649546,60
"4001",2041,586.310433956658,528.771389539201,701.588092965764,60
"4001",2042,603.829432731757,540.761899663336,734.718217718839,60
"4001",2043,621.371232824151,552.76560234118,768.022577921898,60
"4001",2044,639.95571531038,565.529262270785,803.67681515358,60
"4001",2045,660.427137059998,579.666920677112,843.544987792321,60
"4001",2046,680.505350557734,593.506785500499,882.743264855088,60
"4001",2047,702.231911613149,608.541138120529,925.718002713629,60
"4001",2048,723.392807115375,622.987833570512,967.634666607219,60
"4001",2049,747.016025677906,638.273238388422,1015.2640496081,60
"4001",2050,773.693161398045,655.444785739568,1070.04494141136,60
"4003",2026,609.076372489259,606.106676814916,614.164305108295,60
"4003",2027,614.133869857465,609.546329438794,622.419514451306,60
"4003",2028,620.248380360331,613.773378709048,632.463734413991,60
"4003",2029,627.997978986193,619.190451427871,645.353634144062,60
"4003",2030,637.016896555812,625.498219766468,660.522728521727,60
"4003",2031,647.630786124542,632.914253899185,678.635073262609,60
"4003",2032,660.093344178185,641.614227164576,700.211706761247,60
"4003",2033,673.406137686694,650.906115471076,723.432626250697,60
"4003",2034,688.072140637752,661.129571064659,749.275354019995,60
"4003",2035,704.279006482399,672.404884085704,778.277412596882,60
"4003",2036,722.601379149436,685.110955175947,811.549161212202,60
"4003",2037,742.214252401016,698.678177940666,847.536104886482,60
"4003",2038,761.954789611801,712.326501106422,883.907345306535,60
"4003",2039,782.97099638026,726.815291443667,923.014784285584,60
"4003",2040,803.997227556272,741.310860440913,962.2386505314,60
"4003",2041,826.77801918635,756.954636243583,1005.24652130407,60
"4003",2042,849.896867644702,772.815626869148,1049.08179627027,60
"4003",2043,874.407898707429,789.575385101034,1096.01688949878,60
"4003",2044,901.253127446864,807.838146438449,1148.14446366701,60
"4003",2045,927.575269561439,825.748622650775,1199.30637947315,60
"4003",2046,955.751605104253,844.832273107969,1254.73223708239,60
"4003",2047,984.928130477154,864.538171571185,1312.57517147237,60
"4003",2048,1015.56556743321,885.147717118511,1373.93487952755,60
"4003",2049,1049.47889663684,907.808466808554,1442.98896571933,60
"4003",2050,1082.91518928714,930.116252356937,1511.33685866868,60
"4005",2026,194.908347448382,194.628382677242,195.544806345061,60
"4005",2027,196.571877938018,196.038673587163,197.822072592035,60
"4005",2028,198.402090600542,197.574112976752,200.379041486038,60
"4005",2029,200.855993905451,199.562052145274,204.013026201663,60
"4005",2030,203.932798972328,201.997172764785,208.751382703893,60
"4005",2031,207.374888124475,204.693509396802,214.156610502425,60
"4005",2032,211.462699996825,207.8443595403,220.759104966955,60
"4005",2033,215.270201674834,210.79603205639,226.875332468075,60
"4005",2034,220.406276166662,214.678328857932,235.47916839148,60
"4005",2035,225.913981661348,218.812067498844,244.84435138095,60
"4005",2036,231.386091841885,222.91767594289,254.187227138436,60
"4005",2037,237.84781426444,227.697630385784,265.502824211506,60
"4005",2038,243.946547632633,232.221992374173,276.167595486747,60
"4005",2039,250.505333817297,237.054116584137,287.793453924556,60
"4005",2040,257.86810266346,242.419995056915,301.107472928703,60
"4005",2041,265.851353514184,248.193082170847,315.768254090948,60
"4005",2042,275.280929918782,254.920556499494,333.527381111248,60
"4005",2043,283.156783181201,260.591666644674,348.173186847116,60
"4005",2044,290.565033101468,265.94347693369,361.891799617675,60
"4005",2045,300.800672581646,273.155807182592,381.705412453155,60
"4005",2046,310.045011314265,279.696578819716,399.517727240126,60
"4005",2047,320.692867242114,287.136739719051,420.51695131569,60
"4005",2048,329.48546604488,293.347398223076,437.557407245572,60
"4005",2049,338.089751093803,299.424057332267,454.248330337221,60
"4005",2050,349.612477062403,307.375667110088,477.563867911761,60
"4010",2026,22.586610425341,22.4351108057676,23.4636648255386,60
"4010",2027,22.8891301603142,22.6765305984679,24.1696481654561,60
"4010",2028,23.2899344497142,23.0054134374906,25.0808876698531,60
"4010",2029,23.7547932423435,23.3926130373981,26.125728877568,60
"4010",2030,24.2261534431872,23.7861374818798,27.174843976425,60
"4010",2031,25.0438516802189,24.4900000178823,29.0156699751035,60
"4010",2032,25.6281253515123,24.9854907939199,30.3066165990759,60
"4010",2033,26.5165058212688,25.7532783685214,32.3127021746024,60
"4010",2034,27.212010179796,26.3492050972998,33.8513253416941,60
"4010",2035,28.3661296553517,27.3548073113467,36.5022508570621,60
"4010",2036,29.4204738258769,28.2714929039916,38.9160994689451,60
"4010",2037,30.3386101434611,29.0651647912885,40.9847585495055,60
"4010",2038,32.0441523963656,30.3698954689965,45.0173302870604,60
"4010",2039,32.7488381880364,30.9831707767571,46.525103578389,60
"4010",2040,34.5831394515401,32.3644315070716,50.8532395670958,60
"4010",2041,35.9717113522896,33.4384495954112,54.091515206219,60
"4010",2042,37.2549470771735,34.444270257828,57.0578499417351,60
"4010",2043,39.3813068763125,36.0084042030948,62.2296426025933,60
"4010",2044,40.82145516962,37.1156583502921,65.6314426120327,60
"4010",2045,42.848003776521,38.6095794963554,70.5981814168563,60
"4010",2046,44.5872357384883,39.9085087030181,74.8371112963259,60
"4010",2047,46.6064538366201,41.3900662817031,79.8490427887293,60
"4010",2048,48.8716011905891,43.0262844701477,85.5782343612678,60
"4010",2049,50.8935833059272,44.5044888913341,90.6537787746048,60
"4010",2050,53.4776976827968,46.334074235573,97.376725332686,60
"4012",2026,147.816559164804,147.201413252484,149.178850022846,60
"4012",2027,149.460314702813,148.443094798292,151.775616291625,60
"4012",2028,151.404799169211,149.894616386908,154.936896827316,60
"4012",2029,153.860188652171,151.701308374017,159.058981886314,60
"4012",2030,157.047293841908,154.010535606546,164.588702221963,60
"4012",2031,160.50073557382,156.495481145996,170.681166248342,60
"4012",2032,164.228085362649,159.160825521512,177.356006120217,60
"4012",2033,168.386960235207,162.112258075629,184.935610242749,60
"4012",2034,172.886192943344,165.285732761681,193.25654908499,60
