"kommunenr_2024","år","folk_ialt","demens_estimert","demensandel","y5p_predikert","y5p_predikert_modell"
"1506",2050,33938,1528.395029,0.045034917467146,302.50723868675,302.50723868675
"1508",2026,68634,1483.304151,0.021611798102981,354.500775072998,449.007750729984
"1508",2027,68935,1538.527022,0.0223185177631102,358.870000146903,452.145455613837
"1508",2028,69241,1585.824391,0.0229029677647637,363.446958082674,455.125474758138
"1508",2029,69549,1642.437015,0.023615537462796,368.298171495104,458.344336447549
"1508",2030,69857,1712.086747,0.0245084493608371,373.470454340435,461.881817361741
"1508",2031,70160,1771.078843,0.0252434270667047,378.826403503505,465.135316533931
"1508",2032,70457,1844.752719,0.0261826748087486,384.531909084631,468.713566414248
"1508",2033,70745,1911.646329,0.0270216457558838,390.428094370311,472.077501711202
"1508",2034,71024,1980.087824,0.0278791369677855,396.571879675762,475.429699189406
"1508",2035,71295,2049.906702,0.028752460929939,402.962902220857,478.772347933387
"1508",2036,71557,2111.54829,0.0295086195620275,409.485459266439,481.86412477145
"1508",2037,71807,2188.229551,0.0304737637138441,416.395510252143,485.259532199303
"1508",2038,72042,2258.486153,0.0313495759834541,423.426284817397,488.411426940722
"1508",2039,72263,2319.423387,0.0320969706073648,430.510721036095,491.252291125269
"1508",2040,72471,2376.704803,0.0327952533151191,437.704754902679,493.927607844287
"1508",2041,72665,2430.233997,0.0334443541870226,444.983770220871,496.428332408862
"1508",2042,72846,2495.340784,0.0342550144688796,452.601034215655,499.144334593793
"1508",2043,73014,2552.214533,0.0349551391924836,460.215030466331,501.579702327228
"1508",2044,73170,2605.064405,0.0356029028973623,467.879894593269,503.845025281637
"1508",2045,73313,2652.389581,0.0361789802763494,475.540286407628,505.895737117081
"1508",2046,73445,2697.341782,0.0367260096943291,483.249363047578,507.822780055974
"1508",2047,73565,2752.358934,0.0374139731394005,491.267726458988,509.935466432662
"1508",2048,73674,2798.873947,0.0379899821782447,499.186601463734,511.769298879713
"1508",2049,73772,2847.096519,0.0385931860190858,507.223800846501,513.58316971065
"1508",2050,73860,2894.797879,0.0391930392499323,515.326465844613,515.326465844613
"1511",2026,2931,118.288246,0.0403576410781303,24.7778723453518,22.778723453518
"1511",2027,2911,121.489988,0.0417347949158365,24.6889284196532,22.7376612338418
"1511",2028,2893,124.594065,0.0430674265468372,24.598830050806,22.7076002903199
"1511",2029,2875,129.745852,0.045128992,24.5191781905918,22.7373091321967
"1511",2030,2857,133.074222,0.0465783066153308,24.4287956756105,22.715182702442
"1511",2031,2840,137.043792,0.0482548563380282,24.3442314524632,22.7190659216111
"1511",2032,2822,141.504145,0.0501432122608079,24.2628057042915,22.7317098593586
"1511",2033,2805,143.555477,0.0511784231729055,24.1592112149414,22.6805826619073
"1511",2034,2787,149.671096,0.0537032996053104,24.0977394182729,22.7443485456823
"1511",2035,2770,155.135148,0.0560054685920578,24.0361790875557,22.796980771556
"1511",2036,2753,158.55256,0.0575926480203414,23.9498378920202,22.7891324042531
"1511",2037,2735,162.026752,0.0592419568555759,23.8608524571679,22.7772730871569
"1511",2038,2717,163.695478,0.0602486117040854,23.7410101607927,22.7109275650776
"1511",2039,2699,167.896647,0.0622069829566506,23.6621627527789,22.722830217496
"1511",2040,2679,171.148895,0.0638853658081374,23.5584317356303,22.6934907770085
"1511",2041,2661,173.224457,0.0650975035700864,23.437351321589,22.6412850137193
"1511",2042,2641,174.018173,0.065891015903067,23.2755505122614,22.536500731802
"1511",2043,2621,173.544772,0.0662131903853491,23.0767732689323,22.3922349409252
"1511",2044,2602,174.049065,0.0668904938508839,22.8959608452555,22.2851107680716
"1511",2045,2582,175.310295,0.0678970933384973,22.7213253754895,22.1954773852178
"1511",2046,2562,175.47193,0.0684902146760343,22.5107206321388,22.0714360378104
"1511",2047,2542,174.233067,0.0685417258064516,22.2516508034857,21.9032685109697
"1511",2048,2523,170.758265,0.0676806440745145,21.9207830897689,21.6711168538042
"1511",2049,2504,171.436947,0.0684652344249201,21.6984299488306,21.5697973494344
"1511",2050,2486,172.446693,0.0693671331456154,21.4855814666345,21.4855814666345
"1514",2026,2432,77.087923,0.0316973367598684,20.47486255394,24.7486255394002
"1514",2027,2438,79.669271,0.0326781259228876,20.6736047170286,24.8989433965714
"1514",2028,2444,81.225812,0.0332347839607201,20.8769510920154,25.0111490972308
"1514",2029,2450,83.015766,0.033883986122449,21.0905976194708,25.1322240916273
"1514",2030,2456,83.79862,0.0341199592833876,21.3038876903416,25.2155507613665
"1514",2031,2463,86.244382,0.0350159894437678,21.5440253997435,25.3705231295427
"1514",2032,2469,89.679863,0.0363223422438234,21.8051387509186,25.5542730797494
"1514",2033,2475,91.937338,0.0371463991919192,22.0639974461381,25.6937860583119
"1514",2034,2482,93.299252,0.0375903513295729,22.3233503121676,25.8083757804189
"1514",2035,2488,95.701675,0.0384653034565916,22.6047800175021,25.9537828971476
"1514",2036,2494,98.940142,0.0396712678428228,22.9124678991289,26.1315113665872
"1514",2037,2500,101.859636,0.0407438544,23.2274472798911,26.2974581071045
"1514",2038,2505,106.018396,0.0423227129740519,23.5765573985488,26.5028316337252
"1514",2039,2510,108.814111,0.0433522354581673,23.9104176721818,26.6560300803094
"1514",2040,2514,111.030154,0.044164739061257,24.2362874006183,26.7780598409892
"1514",2041,2518,113.231701,0.0449689042891184,24.5710902148785,26.8997588149109
"1514",2042,2521,118.463203,0.0469905604918683,24.9923406077184,27.1319151538835
"1514",2043,2524,119.672442,0.0474138042789223,25.3146710647088,27.2063336470628
"1514",2044,2526,123.096746,0.0487318867775139,25.7037073819541,27.3596224283279
"1514",2045,2528,124.759634,0.0493511210443038,26.0477956853529,27.4434408435113
"1514",2046,2530,125.360068,0.0495494339920949,26.3623382226815,27.4851037913901
"1514",2047,2530,127.359444,0.0503397011857707,26.7137183231289,27.5647530401453
"1514",2048,2531,129.27931,0.0510783524298696,27.0765583792128,27.6503333829327
"1514",2049,2531,132.757591,0.0524526238640853,27.4977064992511,27.7898249342869
"1514",2050,2530,132.917073,0.0525363924901186,27.7873672025124,27.7873672025124
"1515",2026,8795,243.352085,0.0276693672541217,73.8864406385242,63.8644063852421
"1515",2027,8801,252.129413,0.0286478142256562,73.5063860917311,64.1373533944082
"1515",2028,8806,259.259481,0.029441231092437,73.1380879940733,64.3605028232758
"1515",2029,8811,267.571389,0.0303678798093292,72.7933836953094,64.6159232720441
"1515",2030,8815,275.683554,0.0312743680090754,72.4650474379238,64.8601897516951
"1515",2031,8819,287.078697,0.0325522958385304,72.1807681343522,65.193976119486
"1515",2032,8823,297.386186,0.0337057900940723,71.9123751592664,65.4996158746658
"1515",2033,8828,308.541162,0.0349502902129588,71.6780737097282,65.8360654061468
"1515",2034,8832,319.750631,0.0362036493432971,71.4675506598652,66.1688766496629
"1515",2035,8837,327.94437,0.037110373429897,71.2491008822317,66.426516302244
"1515",2036,8841,340.926127,0.038561941748671,71.1101081291185,66.810753956039
"1515",2037,8845,350.964255,0.0396793957037875,70.9589580221269,67.1150400431744
"1515",2038,8849,362.595242,0.0409758438241609,70.8556959124709,67.464901659038
"1515",2039,8851,370.097293,0.0418141783979211,70.7039728323691,67.687613331692
"1515",2040,8852,377.172398,0.0426087209670131,70.5578113424085,67.8924981478536
"1515",2041,8852,391.036878,0.0441749749209218,70.5499807518835,68.2829898141638
"1515",2042,8851,402.410115,0.0454649322110496,70.5189724377103,68.5985320538718
"1515",2043,8848,407.779826,0.0460872316907776,70.3771431216188,68.7317194869408
"1515",2044,8844,414.412936,0.0468580886476707,70.2684998185838,68.8948384755921
"1515",2045,8839,421.935629,0.0477356747369612,70.1879762970645,69.0775092886947
"1515",2046,8832,433.294087,0.0490595660099638,70.2044841724619,69.3582166734846
"1515",2047,8824,442.195058,0.050112767225748,70.1747918568665,69.5631457542158
"1515",2048,8814,444.761452,0.0504607955525301,69.9799482959562,69.5729170767094
"1515",2049,8804,452.835437,0.051435192753294,69.9395368302739,69.7423759275573
"1515",2050,8792,460.361321,0.0523613877388535,69.8839216469073,69.8839216469073
"1516",2026,8776,191.323394,0.0218007513673655,54.0396920058547,45.3969200585473
"1516",2027,8838,198.202412,0.0224261611224259,53.7380872447776,45.8224526892919
"1516",2028,8899,206.036559,0.0231527766041128,53.470787346718,46.2616419812456
"1516",2029,8959,214.557885,0.0239488653867619,53.2382718817267,46.7095147375375
"1516",2030,9019,224.983244,0.0249454755516133,53.0485619304535,47.1942477218139
"1516",2031,9078,235.50095,0.025941942057722,52.8945293242025,47.6766237363566
"1516",2032,9135,244.227972,0.026735410180624,52.7625619049339,48.1155750921044
"1516",2033,9191,255.348975,0.0277825019040366,52.6787330376968,48.5965049315774
"1516",2034,9248,264.092069,0.0285566683607266,52.6146788781936,49.0366971954839
"1516",2035,9302,275.558793,0.0296236070737476,52.6007935547535,49.5160995537224
"1516",2036,9356,285.83154,0.030550613510047,52.6121235091088,49.9728915981238
"1516",2037,9407,294.989037,0.0313584604018284,52.6394999221062,50.3941461894754
"1516",2038,9456,306.555134,0.0324191131556684,52.7195710811374,50.8537656020681
"1516",2039,9503,318.652982,0.0335318301588972,52.8351701430877,51.3151832222769
"1516",2040,9546,329.353851,0.0345017652419862,52.9567374846397,51.7307799754236
"1516",2041,9588,341.59425,0.0356272684605757,53.1270843773065,52.1729575506514
"1516",2042,9626,351.228344,0.0364874656139622,53.2814850030073,52.5449785757247
"1516",2043,9662,361.45284,0.0374097329745394,53.4659279063803,52.9199022459394
"1516",2044,9695,372.333829,0.0384047270758123,53.6782102560698,53.2944648465416
"1516",2045,9726,382.274653,0.0393044060250874,53.8960542304455,53.6412975143944
"1516",2046,9754,393.650005,0.0403578024400246,54.1530827295718,54.0036267406727
"1516",2047,9779,402.411601,0.0411505880969424,54.378253070521,54.2994400794603
"1516",2048,9801,413.109263,0.0421497054382206,54.6494827605898,54.6210624438808
"1516",2049,9821,425.275874,0.0433027058344364,54.9654348240168,54.9640881288486
"1516",2050,9838,435.661739,0.0442835676966863,55.2573371840264,55.2573371840264
"1517",2026,5300,122.375763,0.0230897666037736,34.1181172238375,35.1811722383754
"1517",2027,5318,127.879642,0.024046566754419,34.1958754166501,35.4245484847278
"1517",2028,5337,134.895972,0.0252756177627881,34.2995067822563,35.7114673271788
"1517",2029,5354,139.777708,0.0261071550242809,34.4110743416059,35.9344674899099
"1517",2030,5371,144.782096,0.0269562643827965,34.5402055676599,36.1608222706395
"1517",2031,5387,150.800577,0.0279934243549285,34.6918817109257,36.4065450814806
"1517",2032,5402,156.139963,0.028904102739726,34.8547050862298,36.6298618037839
"1517",2033,5416,164.955534,0.0304570779172821,35.0636562064906,36.9342240179051
"1517",2034,5430,170.274133,0.0313580355432781,35.2608241294666,37.1520603236666
"1517",2035,5442,177.779303,0.0326680086365307,35.4932728813377,37.4131951573434
"1517",2036,5453,182.031511,0.0333819018888685,35.7037989494726,37.5869451567844
"1517",2037,5464,188.74018,0.0345424926793558,35.9593715545136,37.823164008807
"1517",2038,5473,196.838525,0.0359653800475059,36.2458531014512,38.0833692753658
"1517",2039,5481,203.254478,0.037083466155811,36.5236069284619,38.2955011548287
"1517",2040,5488,210.220877,0.0383055533892128,36.8227387580872,38.5163820129395
"1517",2041,5493,215.219895,0.0391807564172583,37.0973322453475,38.6752184835434
"1517",2042,5498,220.846436,0.0401685041833394,37.3954795207482,38.8506850296403
"1517",2043,5502,228.054723,0.0414494225736096,37.7330286313152,39.0617337373766
"1517",2044,5504,231.81832,0.0421181540697674,38.0080945404834,39.1717348909463
"1517",2045,5506,234.860457,0.0426553681438431,38.2762914058438,39.2631278841155
"1517",2046,5507,240.070296,0.0435936618848738,38.5946014008009,39.4054134127069
"1517",2047,5507,243.821086,0.0442747568549119,38.8846327885124,39.5038115926901
"1517",2048,5506,249.134057,0.0452477401017072,39.2147859453176,39.6376064273704
"1517",2049,5504,252.468461,0.0458699965479651,39.4993335808853,39.71359333079
"1517",2050,5501,253.711432,0.0461209656426104,39.7284396499687,39.7284396499687
"1520",2026,10735,283.357981,0.026395713181183,87.8213345492994,86.2133454929944
"1520",2027,10740,290.874711,0.027083306424581,87.7897541860758,86.4709395350966
"1520",2028,10745,297.614279,0.0276979319683574,87.7735700805423,86.7061147459558
"1520",2029,10749,306.882696,0.0285498833379849,87.789498068069,87.0094026732656
"1520",2030,10752,318.793244,0.0296496692708333,87.8462211775247,87.3848847100988
"1520",2031,10755,328.838578,0.0305754140399814,87.915494747201,87.7060686859164
"1520",2032,10757,340.030934,0.0316102011713303,88.0180035140465,88.0553954278353
"1520",2033,10759,352.235449,0.0327386791523376,88.1582112700996,88.4364448830335
"1520",2034,10760,362.975157,0.0337337506505576,88.3070053888232,88.7675134720581
"1520",2035,10762,376.784109,0.0350106029548411,88.5250390507451,89.2000892588459
"1520",2036,10764,388.850047,0.03612505081754,88.7512040597367,89.5814822310247
"1520",2037,10765,401.654891,0.0373111835578263,89.0146280099857,89.9797619707037
"1520",2038,10764,412.965624,0.0383654425863991,89.2756687776321,90.319397777513
"1520",2039,10761,424.566416,0.0394541786079361,89.5597608296432,90.6549120504565
"1520",2040,10757,435.247889,0.040461828483778,89.8476234470394,90.9561975152631
"1520",2041,10751,444.054304,0.0413035349269835,90.1107736968522,91.1860735046826
"1520",2042,10744,452.858518,0.0421498992926284,90.3866872624847,91.4095532321209
"1520",2043,10736,462.585232,0.0430872980625931,90.6959716397334,91.6555547657402
"1520",2044,10727,471.606785,0.0439644621049688,91.0018344907531,91.8733348267782
"1520",2045,10717,481.104678,0.0448917307082206,91.3311452440861,92.0998710696444
"1520",2046,10706,487.768336,0.0455602779749673,91.5962186291292,92.2308454460343
"1520",2047,10694,494.319446,0.0462239990648962,91.8620809754094,92.3516405356726
"1520",2048,10680,501.108318,0.046920254494382,92.1312152048593,92.4661785998479
"1520",2049,10666,505.63113,0.0474058813050816,92.3402239950022,92.5093236311711
"1520",2050,10650,513.372741,0.0482040132394366,92.6409000098632,92.6409000098632
"1525",2026,4424,148.222013,0.0335040716546112,39.0299317778774,39.2993177787736
"1525",2027,4422,150.748717,0.034090618950701,39.0503262649302,39.3660091994926
"1525",2028,4420,156.230585,0.035346286199095,39.0926693159953,39.5295389485447
"1525",2029,4420,158.112989,0.0357721694570136,39.1256366966184,39.5912315134984
"1525",2030,4420,162.046738,0.036662157918552,39.1801161017324,39.7204644069297
"1525",2031,4421,166.836032,0.0377371707758426,39.2547677836959,39.8861488128552
"1525",2032,4422,168.992717,0.0382163539122569,39.3137007725665,39.9652331463584
"1525",2033,4424,173.809023,0.0392877538426763,39.4134228641272,40.1404768665579
"1525",2034,4426,177.92029,0.0401988906461817,39.5171314492581,40.2928286231452
"1525",2035,4429,181.573783,0.0409965642357191,39.629160115268,40.4380802634697
"1525",2036,4432,187.053766,0.0422052721119134,39.7813583059331,40.6449648545961
"1525",2037,4434,190.082623,0.0428693331078033,39.9031803500935,40.7623031221336
"1525",2038,4436,194.385128,0.043819911632101,40.0575857027757,40.9228830959557
"1525",2039,4437,196.46179,0.0442780685147622,40.1754904549508,41.0008348169375
"1525",2040,4436,201.00157,0.0453114449954914,40.3418727143898,41.1469963430236
"1525",2041,4436,205.754545,0.046382900135257,40.5295449203861,41.3087470496394
"1525",2042,4434,208.90853,0.0471151398285972,40.6806858998716,41.4009798569595
"1525",2043,4431,210.788978,0.0475714236064094,40.8010862828487,41.4421508919982
"1525",2044,4428,212.368078,0.0479602705510388,40.9166536739879,41.4731015148231
"1525",2045,4425,216.15578,0.0488487638418079,41.0962983433153,41.580059499465
"1525",2046,4421,220.182829,0.0498038518434743,41.2848095836637,41.6880112748984
"1525",2047,4416,221.836937,0.0502348136322464,41.402131261774,41.7066267738298
"1525",2048,4411,226.487316,0.0513460249376559,41.6170640643336,41.8292584479282
"1525",2049,4406,229.249851,0.0520312871084884,41.7785596126062,41.8868151819285
"1525",2050,4400,230.608084,0.0524109281818182,41.8879637887022,41.8879637887022
"1528",2026,7331,198.09956,0.0270221743281953,58.1722807359937,59.7228073599368
"1528",2027,7310,208.18506,0.028479488372093,58.2571744943836,59.8703599591537
"1528",2028,7290,216.102476,0.0296436866941015,58.3432842823963,59.9616244708362
"1528",2029,7270,227.560316,0.0313012814305365,58.4592484345158,60.1611691036038
"1528",2030,7251,236.377605,0.0325993111294994,58.5724539424617,60.289815769847
"1528",2031,7232,246.640727,0.0341040828263274,58.7084224879988,60.4640782191264
"1528",2032,7212,259.318702,0.0359565587909041,58.8798599690928,60.7072614433625
"1528",2033,7193,269.906961,0.0375235591547338,59.0497056690078,60.8957397765734
"1528",2034,7173,281.327804,0.0392203825456573,59.2419612157491,61.1049030393728
"1528",2035,7153,291.758563,0.0407882794631623,59.4373489690857,61.285369072196
"1528",2036,7133,298.941276,0.0419096139071919,59.5985945671881,61.3654622467118
"1528",2037,7114,310.314434,0.0436202465560866,59.8381147873624,61.5865654387559
"1528",2038,7095,320.067432,0.045111688794926,60.067140179376,61.7584366897746
"1528",2039,7075,331.389164,0.0468394578091873,60.3354292336723,61.9751986956124
"1528",2040,7055,338.412948,0.0479678168674699,60.5349195650422,62.0558713040675
"1528",2041,7035,343.295987,0.048798292395167,60.695322302973,62.0684110233555
"1528",2042,7015,350.895805,0.0500207847469708,60.9187400080663,62.1696285829519
"1528",2043,6994,358.446603,0.0512505866456963,61.1441611584802,62.2632693674308
"1528",2044,6973,366.964866,0.0526265403699986,61.4021483471191,62.3898688349923
"1528",2045,6951,369.642025,0.0531782513307438,61.5090219347107,62.3187962273363
"1528",2046,6928,374.272711,0.0540231973152425,61.6593016487465,62.3050607632312
"1528",2047,6904,381.848222,0.0553082592699884,61.8890895703605,62.3820727553358
"1528",2048,6879,384.365794,0.0558752426224742,61.9639574002638,62.2853593516365
"1528",2049,6853,386.756879,0.0564361416897709,62.020859167949,62.1775160186483
"1528",2050,6826,390.129653,0.057153479783182,62.0954343175944,62.0954343175944
"1531",2026,9646,195.916169,0.0203106125855277,85.1224592153524,77.2245921535245
"1531",2027,9707,203.330008,0.020946740290512,84.8854494880125,77.8941780946363
"1531",2028,9766,209.473048,0.0214492164652877,84.6895909196393,78.5119481122245
"1531",2029,9824,216.782314,0.0220666036237785,84.5458571825849,79.1569749768701
"1531",2030,9880,226.522147,0.0229273428137652,84.4648743540381,79.8594974161523
"1531",2031,9935,232.825344,0.0234348609964771,84.4053620551639,80.4534332353527
"1531",2032,9989,242.328076,0.0242594930423466,84.4189877063101,81.1353467886466
"1531",2033,10042,251.784838,0.0250731764588727,84.4808430000405,81.8092220690773
"1531",2034,10094,261.644564,0.025920800871805,84.595390656026,82.488476640065
"1531",2035,10146,271.601082,0.026769276759314,84.7624975622965,83.1714229995349
"1531",2036,10198,283.675025,0.0278167312218082,85.0114973633825,83.9189418176473
"1531",2037,10249,294.500073,0.0287345178066153,85.2940457825551,84.6225283562051
"1531",2038,10299,303.837605,0.0295016608408583,85.6010108251576,85.2745651366502
"1531",2039,10348,314.569629,0.0303990750869733,85.9778470396722,85.9622928334847
"1531",2040,10395,324.395575,0.0312068855218855,86.3803337006896,86.6085339211033
"1531",2041,10441,336.137676,0.0321940116847045,86.8657548190543,87.3067997268744
"1531",2042,10485,346.358783,0.03303374182165,87.3613069598255,87.9447242283221
"1531",2043,10526,353.213508,0.0335562899486985,87.8125631886324,88.4577127981457
"1531",2044,10566,362.776541,0.0343343309672535,88.3615736951938,89.0471918647662
"1531",2045,10602,372.377986,0.0351233716279947,88.9324072491113,89.6091166142909
"1531",2046,10636,381.355695,0.0358551800488906,89.5170472727614,90.1377026738369
"1531",2047,10666,388.627204,0.0364360776298519,90.0686730793032,90.5844203710459
"1531",2048,10694,397.460835,0.0371667135777071,90.6856126157226,91.0655271521325
"1531",2049,10719,403.98093,0.0376883039462636,91.2484316449949,91.4529159947999
"1531",2050,10742,413.667275,0.0385093348538447,91.9250937275106,91.9250937275106
"1532",2026,8908,186.201337,0.0209027095868882,69.6086065370283,66.0860653702831
"1532",2027,8982,194.30536,0.0216327499443331,69.5618449108061,66.8134175331352
"1532",2028,9054,201.223847,0.022224856085708,69.5616555375324,67.495174500185
"1532",2029,9126,210.81523,0.0231005073416612,69.6282101515798,68.2504007133168
"1532",2030,9196,220.835283,0.0240142760983036,69.7511017070453,69.0044068281812
"1532",2031,9266,230.864298,0.0249152059140945,69.9308334919305,69.7594208414972
"1532",2032,9333,238.003016,0.0255012339012108,70.1348004517123,70.4147706206532
"1532",2033,9399,248.026275,0.026388581232046,70.4145206556906,71.1435052570775
"1532",2034,9462,258.724636,0.0273435463961108,70.7484994017543,71.8712485043857
"1532",2035,9524,268.941439,0.0282382863292734,71.1285694773286,72.5795873767512
"1532",2036,9584,280.036169,0.0292191328255426,71.5673182012771,73.2996172658465
"1532",2037,9641,286.934001,0.029761850534177,71.9896470384914,73.8822381238857
"1532",2038,9696,296.33389,0.0305624886551155,72.4870322532622,74.5218768241131
"1532",2039,9749,309.184784,0.0317145126679659,73.0820085780346,75.2459720477185
"1532",2040,9801,318.123669,0.0324582868074686,73.6585182728725,75.853629236596
"1532",2041,9850,326.852498,0.0331829947208122,74.2634678823439,76.4354232186322
"1532",2042,9897,334.258772,0.0337737467919572,74.8765154729676,76.9664506756679
"1532",2043,9943,344.932026,0.0346909409634919,75.5934282360178,77.5843094725664
"1532",2044,9986,355.943373,0.0356442392349289,76.3490351011861,78.1923033563692
"1532",2045,10027,365.654564,0.0364669955121173,77.1095647240499,78.7502335065229
"1532",2046,10065,372.311263,0.0369906868355688,77.8203463642598,79.2004074873645
"1532",2047,10101,379.447677,0.0375653575883576,78.5653678154863,79.6511186653367
"1532",2048,10133,387.666523,0.0382578232507648,79.3483401033487,80.1063136252419
"1532",2049,10163,397.38282,0.0391009367312801,80.1947034645012,80.5918997033779
"1532",2050,10190,405.248008,0.0397691862610402,81.0039761448877,81.0039761448877
"1535",2026,6416,180.074346,0.028066450436409,54.9667297534754,54.6672975347545
"1535",2027,6416,188.541482,0.0293861412094763,54.9906645330761,54.9321056950989
"1535",2028,6417,194.349382,0.0302866420445691,55.0213719488284,55.1221254218764
"1535",2029,6417,199.684503,0.03111804628331,55.0616657922633,55.2901919635922
"1535",2030,6417,206.901092,0.0322426510830606,55.1295860034314,55.5183440137255
"1535",2031,6417,217.302698,0.0338635963846034,55.2440436885782,55.848847612446
"1535",2032,6417,225.896357,0.0352027983481378,55.3651013376123,56.1233887311149
"1535",2033,6417,236.770827,0.036897432912576,55.5338646347419,56.4727300268741
"1535",2034,6417,241.989805,0.0377107378837463,55.6564642337222,56.6411605843055
"1535",2035,6416,250.184979,0.0389939181733167,55.8308358123509,56.8990532853734
"1535",2036,6416,261.400386,0.0407419554239402,56.0755991926264,57.2644193528977
"1535",2037,6414,270.372279,0.0421534579045837,56.3033966478227,57.5432129713613
"1535",2038,6412,280.001925,0.043668422489083,56.5648977316866,57.8452686030665
"1535",2039,6408,285.682093,0.0445820994069913,56.7642116672415,58.0029134761558
"1535",2040,6404,293.318757,0.0458024292629607,57.0164431996209,58.2263091193935
"1535",2041,6398,299.646095,0.0468343380743982,57.247183907675,58.3919757096981
"1535",2042,6392,307.95884,0.0481787922403004,57.5375818973837,58.6251169962625
"1535",2043,6385,315.015692,0.049336835082224,57.8097011391708,58.8097642565028
"1535",2044,6377,317.962073,0.0498607610161518,57.9828742999844,58.848870064496
"1535",2045,6368,322.966211,0.0507170557474874,58.2096707749264,58.9503640306787
"1535",2046,6358,328.935781,0.0517357315193457,58.4660834979432,59.0777452916979
"1535",2047,6348,332.924866,0.0524456310649023,58.6727884044893,59.1383531318189
"1535",2048,6336,337.203991,0.0532203268623737,58.87967072119,59.1942386175027
"1535",2049,6324,338.511295,0.0535280352624921,58.9931580579738,59.1487356446481
"1535",2050,6312,342.46672,0.0542564512040558,59.1941733532404,59.1941733532404
"1539",2026,7281,225.34746,0.0309500700453234,55.4521110779393,59.5211107793925
"1539",2027,7269,229.608113,0.0315873040308158,55.627251541321,59.5618293914255
"1539",2028,7257,237.499445,0.0327269457075927,55.8246284653398,59.7121626590845
"1539",2029,7244,246.192024,0.0339856466040861,56.0371166169421,59.88054878561
"1539",2030,7232,254.362126,0.0351717541482301,56.2603896844132,60.0415587376527
"1539",2031,7219,265.765194,0.0368146826430253,56.5223905250896,60.2952713916159
"1539",2032,7204,273.122356,0.0379125980011105,56.75902051655,60.4123708201539
"1539",2033,7189,282.706719,0.0393249017944081,57.029694220545,60.5991564704691
"1539",2034,7174,293.848219,0.0409601643434625,57.3343606166044,60.8359015415109
"1539",2035,7158,304.98558,0.0426076529756915,57.6545344648802,61.0675073482975
"1539",2036,7142,313.106283,0.0438401404368524,57.9481387740631,61.2066079453959
"1539",2037,7126,318.980165,0.0447628634577603,58.2165396020719,61.2761748333111
"1539",2038,7109,325.526912,0.0457908161485441,58.4982872444465,61.3605222626299
"1539",2039,7093,332.595632,0.0468906854645425,58.8008214924994,61.4694833914883
"1539",2040,7076,340.663926,0.0481435734878462,59.1275819154539,61.6041310647263
"1539",2041,7060,345.345956,0.0489158577903683,59.3982675302336,61.6388943852583
"1539",2042,7044,348.980675,0.04954296919364,59.6484095308271,61.6405850440387
"1539",2043,7027,349.929029,0.0497977841184005,59.8300523457729,61.549223519692
"1539",2044,7011,354.368402,0.0505446301526173,60.0973661388154,61.5772466307296
"1539",2045,6995,361.601214,0.0516942407433881,60.4404054821684,61.6958836703611
"1539",2046,6980,363.184322,0.0520321378223496,60.6438316458348,61.6398019362762
"1539",2047,6964,364.514149,0.0523426405801264,60.82951597873,61.5684687084282
"1539",2048,6948,365.112563,0.0525493038284398,60.9880013693486,61.4735149938904
"1539",2049,6933,369.053802,0.0532314729554305,61.2506814141516,61.4942144562614
"1539",2050,6917,374.852005,0.0541928588983664,61.5686569668168,61.5686569668168
"1547",2026,3603,97.756748,0.0271320421870663,30.9290387103908,30.2903871039083
"1547",2027,3623,100.520987,0.0277452351642285,30.9349615390187,30.5269930110448
"1547",2028,3644,105.652269,0.028993487650933,30.9728044512832,30.8445968644756
"1547",2029,3663,108.079052,0.0295056107016107,31.0135190829403,31.0636192138367
"1547",2030,3682,113.520266,0.0308311423139598,31.0941674913263,31.376669965305
"1547",2031,3700,116.05713,0.0313667918918919,31.1701892711539,31.5919626822744
"1547",2032,3718,118.643393,0.0319105414201183,31.2629000565748,31.8089232509995
"1547",2033,3736,124.424375,0.0333041688972163,31.4083363007075,32.1264449674691
"1547",2034,3755,128.716934,0.0342788106524634,31.5621087882172,32.405271970543
"1547",2035,3772,131.133199,0.0347648989925769,31.7043624500193,32.6099713143298
"1547",2036,3790,134.306604,0.0354370986807388,31.8770088417959,32.8463344037809
"1547",2037,3808,137.131893,0.0360115265231092,32.0618089085731,33.0718222606305
"1547",2038,3824,140.307298,0.0366912390167364,32.2614473778508,33.2935406870014
"1547",2039,3840,142.986194,0.0372359880208333,32.4685146248449,33.4995993614381
"1547",2040,3855,147.215637,0.0381882326848249,32.7174533935083,33.7479254296132
"1547",2041,3869,147.919748,0.0382320361850607,32.9052963898427,33.8759190790079
"1547",2042,3882,150.940218,0.0388820757341576,33.1495206870659,34.0707438386656
"1547",2043,3895,154.019737,0.0395429363286264,33.4099011326767,34.267662552782
"1547",2044,3906,156.376096,0.0400348428059396,33.6554540794124,34.4263923605321
"1547",2045,3917,158.272241,0.0404064950217003,33.9009152730636,34.5703572591552
"1547",2046,3928,159.708529,0.0406589941446029,34.1445815035789,34.6995076512693
"1547",2047,3938,160.294831,0.0407046295073641,34.3668733806132,34.7936601471698
"1547",2048,3947,162.455797,0.0411593101089435,34.6364406082374,34.9312871440404
"1547",2049,3956,164.275458,0.0415256466127401,34.9057609950985,35.057933501401
"1547",2050,3964,169.025075,0.0426400290110999,35.2724661568905,35.2724661568905
