"Region","Kjonn","Alder","ContentsCode","Tid","verdi","status","Region_tekst","Kjonn_tekst","Alder_tekst","ContentsCode_tekst","Tid_tekst","ssb_tabell","hentet_utc"
"0301","2","006","Personer","2045",3741,,"Oslo - Oslove","Kvinner","6 år","Hovedalternativet (MMMM)","2045","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer","2046",3748,,"Oslo - Oslove","Kvinner","6 år","Hovedalternativet (MMMM)","2046","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer","2047",3755,,"Oslo - Oslove","Kvinner","6 år","Hovedalternativet (MMMM)","2047","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer","2048",3758,,"Oslo - Oslove","Kvinner","6 år","Hovedalternativet (MMMM)","2048","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer","2049",3757,,"Oslo - Oslove","Kvinner","6 år","Hovedalternativet (MMMM)","2049","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer","2050",3751,,"Oslo - Oslove","Kvinner","6 år","Hovedalternativet (MMMM)","2050","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2026",3471,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2026","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2027",3421,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2027","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2028",3572,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2028","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2029",3144,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2029","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2030",3263,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2030","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2031",3459,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2031","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2032",3465,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2032","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2033",3297,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2033","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2034",3178,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2034","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2035",3055,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2035","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2036",2930,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2036","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2037",2804,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2037","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2038",2679,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2038","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2039",2655,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2039","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2040",2632,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2040","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2041",2613,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2041","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2042",2598,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2042","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2043",2587,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2043","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2044",2579,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2044","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2045",2574,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2045","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2046",2571,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2046","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2047",2567,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2047","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2048",2562,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2048","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2049",2554,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2049","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer1","2050",2542,,"Oslo - Oslove","Kvinner","6 år","Lav nasjonal vekst (LLML)","2050","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2026",3471,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2026","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2027",3444,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2027","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2028",3625,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2028","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2029",3225,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2029","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2030",3374,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2030","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2031",3598,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2031","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2032",3634,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2032","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2033",3723,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2033","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2034",3877,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2034","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2035",4029,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2035","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2036",4179,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2036","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2037",4327,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2037","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2038",4477,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2038","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2039",4485,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2039","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2040",4495,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2040","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2041",4511,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2041","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2042",4532,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2042","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2043",4558,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2043","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2044",4586,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2044","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2045",4617,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2045","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2046",4649,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2046","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2047",4678,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2047","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2048",4704,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2048","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2049",4724,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2049","14746","2026-09-10 12:00:25 UTC"
"0301","2","006","Personer2","2050",4739,,"Oslo - Oslove","Kvinner","6 år","Høy nasjonal vekst (HHMH)","2050","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2026",3306,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2026","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2027",3440,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2027","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2028",3404,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2028","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2029",3568,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2029","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2030",3165,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2030","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2031",3295,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2031","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2032",3498,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2032","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2033",3519,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2033","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2034",3491,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2034","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2035",3521,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2035","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2036",3547,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2036","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2037",3569,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2037","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2038",3588,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2038","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2039",3606,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2039","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2040",3623,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2040","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2041",3641,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2041","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2042",3663,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2042","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2043",3690,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2043","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2044",3690,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2044","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2045",3694,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2045","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2046",3700,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2046","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2047",3707,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2047","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2048",3713,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2048","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2049",3716,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2049","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer","2050",3714,,"Oslo - Oslove","Kvinner","7 år","Hovedalternativet (MMMM)","2050","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2026",3306,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2026","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2027",3427,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2027","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2028",3378,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2028","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2029",3526,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2029","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2030",3109,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2030","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2031",3225,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2031","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2032",3415,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2032","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2033",3422,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2033","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2034",3257,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2034","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2035",3141,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2035","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2036",3020,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2036","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2037",2898,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2037","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2038",2774,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2038","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2039",2652,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2039","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2040",2628,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2040","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2041",2605,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2041","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2042",2586,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2042","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2043",2571,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2043","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2044",2560,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2044","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2045",2552,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2045","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2046",2547,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2046","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2047",2543,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2047","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2048",2539,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2048","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2049",2534,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2049","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer1","2050",2525,,"Oslo - Oslove","Kvinner","7 år","Lav nasjonal vekst (LLML)","2050","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2026",3306,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2026","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2027",3449,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2027","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2028",3422,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2028","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2029",3598,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2029","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2030",3209,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2030","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2031",3353,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2031","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2032",3570,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2032","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2033",3607,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2033","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2034",3694,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2034","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2035",3846,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2035","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2036",3995,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2036","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2037",4141,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2037","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2038",4287,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2038","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2039",4433,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2039","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2040",4441,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2040","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2041",4452,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2041","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2042",4468,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2042","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2043",4489,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2043","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2044",4514,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2044","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2045",4542,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2045","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2046",4572,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2046","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2047",4603,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2047","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2048",4632,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2048","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2049",4657,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2049","14746","2026-09-10 12:00:25 UTC"
"0301","2","007","Personer2","2050",4677,,"Oslo - Oslove","Kvinner","7 år","Høy nasjonal vekst (HHMH)","2050","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2026",3332,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2026","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2027",3292,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2027","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2028",3421,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2028","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2029",3385,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2029","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2030",3545,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2030","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2031",3150,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2031","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2032",3275,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2032","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2033",3474,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2033","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2034",3495,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2034","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2035",3468,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2035","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2036",3498,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2036","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2037",3523,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2037","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2038",3544,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2038","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2039",3563,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2039","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2040",3580,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2040","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2041",3597,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2041","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2042",3615,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2042","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2043",3636,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2043","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2044",3663,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2044","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2045",3663,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2045","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2046",3666,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2046","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2047",3672,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2047","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2048",3678,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2048","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2049",3684,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2049","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer","2050",3686,,"Oslo - Oslove","Kvinner","8 år","Hovedalternativet (MMMM)","2050","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2026",3332,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2026","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2027",3279,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2027","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2028",3396,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2028","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2029",3348,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2029","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2030",3493,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2030","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2031",3085,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2031","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2032",3197,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2032","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2033",3383,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2033","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2034",3390,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2034","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2035",3229,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2035","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2036",3115,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2036","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2037",2996,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2037","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2038",2876,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2038","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2039",2754,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2039","14746","2026-09-10 12:00:25 UTC"
"0301","2","008","Personer1","2040",2633,,"Oslo - Oslove","Kvinner","8 år","Lav nasjonal vekst (LLML)","2040","14746","2026-09-10 12:00:25 UTC"
