"kommunenr_2024","år","y5_predikert","y5_nedre","y5_ovre","n_bootstrap_ok"
"1119",2050,167.550422506385,147.822498043492,183.823217360491,60
"1120",2026,99.2078739091381,98.9912029417576,100.09402204757,60
"1120",2027,100.62249137824,100.130268031645,102.3464727641,60
"1120",2028,102.409922155639,101.535862373791,105.020522368021,60
"1120",2029,104.594162664061,103.224543136709,108.14453945242,60
"1120",2030,107.210173693751,105.227103368064,111.78562367547,60
"1120",2031,109.938368527993,107.343694199893,115.552222042906,60
"1120",2032,113.202211699205,109.824999827953,119.952105202808,60
"1120",2033,116.783619782689,112.542010231972,124.721190179467,60
"1120",2034,120.849794551653,115.590393207903,130.063780587022,60
"1120",2035,125.320218490516,118.924990798718,135.881660139795,60
"1120",2036,130.0397324812,122.45548262469,141.985952019101,60
"1120",2037,131.994502551161,123.87336395457,144.2703062554,60
"1120",2038,133.935696834308,125.276851445359,146.541120785898,60
"1120",2039,136.04320572795,126.769353772688,149.018485403853,60
"1120",2040,138.213312461463,128.286105117285,151.577620683898,60
"1120",2041,140.052328355574,129.602199868694,153.735930653002,60
"1120",2042,142.070697239659,131.007364318403,156.11973288449,60
"1120",2043,143.921337725545,132.308291434154,158.301572858013,60
"1120",2044,145.996790149772,133.723067687075,160.765467374829,60
"1120",2045,148.277867650185,135.239399780015,163.488833144191,60
"1120",2046,150.464664057091,136.68783289206,166.102747199703,60
"1120",2047,152.852146439698,138.233380300625,168.971243419139,60
"1120",2048,155.212691258499,139.745814090041,171.814713901414,60
"1120",2049,157.715016716606,141.318383262859,174.842202600793,60
"1120",2050,160.804680218629,143.196890728473,178.895492577126,60
"1121",2026,117.234299183869,117.039638175475,117.992020100988,60
"1121",2027,116.890709958819,116.458057699017,118.335923766756,60
"1121",2028,116.957939950776,116.19182942646,119.090503876313,60
"1121",2029,117.40790473431,116.221774627233,120.228370561017,60
"1121",2030,118.188310092243,116.512308570987,121.69866505315,60
"1121",2031,119.497964420321,117.181985059349,123.689002579034,60
"1121",2032,121.170406646153,118.127990539763,126.040985979638,60
"1121",2033,123.138583688131,119.310076202479,128.691218670004,60
"1121",2034,125.771865856594,120.944183275389,131.991307693785,60
"1121",2035,128.8910807328,122.925651163983,135.778109536611,60
"1121",2036,132.487768439227,125.24833923472,140.036401660317,60
"1121",2037,134.904150209707,127.015716343751,142.572289241432,60
"1121",2038,137.202906235094,128.705078341483,145.098593476513,60
"1121",2039,139.875441075787,130.597826236097,148.050993804093,60
"1121",2040,142.579809169083,132.495181424497,151.062122115325,60
"1121",2041,144.915054933977,134.163568970274,153.845928884185,60
"1121",2042,147.484940959718,135.950802393645,156.944691083147,60
"1121",2043,149.851067745946,137.600045352848,159.797609198858,60
"1121",2044,152.510899869492,139.397530425633,163.117309902951,60
"1121",2045,154.752139211964,140.938919454607,165.935147144819,60
"1121",2046,157.22197710755,142.588644321456,169.084299733841,60
